,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
3029,1,1.0,29,1.0,1.0,9.0,2,2.0,6.0,2
3030,0,0.0,27,1.0,2.0,1.0,3,2.0,6.0,4
3031,0,0.0,23,0.0,2.0,6.0,3,3.0,3.0,4
3032,1,1.0,42,1.0,1.0,8.0,1,4.0,6.0,3
3033,1,0.0,65,1.0,7.0,9.0,3,3.0,6.0,4
3034,1,1.0,57,1.0,7.0,1.0,2,5.0,6.0,3
3035,1,1.0,30,1.0,5.0,0.0,3,3.0,6.0,4
3036,1,1.0,51,1.0,1.0,0.0,2,4.0,6.0,2
3037,1,1.0,39,1.0,1.0,10.0,3,2.0,4.0,3
3039,1,0.0,29,0.0,8.0,9.0,3,4.0,3.0,3
3040,1,1.0,76,1.0,6.0,0.0,3,2.0,4.0,2
3041,1,0.0,23,0.0,2.0,8.0,3,4.0,1.0,4
3042,0,1.0,33,1.0,8.0,8.0,1,2.0,6.0,4
3043,0,0.0,43,1.0,4.0,3.0,3,2.0,4.0,1
3044,1,1.0,32,0.0,5.0,0.0,3,2.0,6.0,1
3045,1,1.0,65,1.0,3.0,1.0,3,1.0,6.0,2
3046,1,1.0,49,0.0,5.0,1.0,3,2.0,4.0,4
3047,0,1.0,48,1.0,9.0,1.0,3,4.0,6.0,2
3048,0,1.0,39,1.0,2.0,8.0,2,2.0,6.0,4
3050,1,1.0,76,0.0,3.0,0.0,3,1.0,6.0,4
3051,1,1.0,35,1.0,1.0,9.0,2,2.0,6.0,3
3052,1,1.0,35,1.0,1.0,8.0,3,4.0,7.0,1
3053,0,1.0,48,0.0,5.0,4.0,3,1.0,4.0,4
3054,1,0.0,23,0.0,2.0,0.0,3,3.0,2.0,4
3055,0,1.0,42,1.0,1.0,5.0,3,1.0,6.0,1
3056,1,1.0,41,1.0,1.0,0.0,1,3.0,6.0,3
3057,1,1.0,60,1.0,3.0,0.0,3,2.0,3.0,1
3058,0,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
3059,0,0.0,20,0.0,2.0,8.0,3,4.0,2.0,4
3061,1,0.0,26,0.0,5.0,0.0,3,2.0,6.0,4
3062,1,1.0,28,0.0,1.0,1.0,3,2.0,6.0,1
3063,0,0.0,18,0.0,2.0,7.0,3,6.0,6.0,4
3064,0,0.0,30,0.0,2.0,7.0,3,6.0,4.0,3
3065,0,0.0,39,1.0,3.0,11.0,3,1.0,6.0,1
3066,1,1.0,74,1.0,3.0,1.0,2,2.0,6.0,1
3068,1,1.0,55,1.0,7.0,9.0,1,2.0,6.0,3
3069,1,0.0,31,1.0,2.0,0.0,3,4.0,6.0,3
3070,0,0.0,41,1.0,1.0,0.0,3,4.0,2.0,2
3071,1,1.0,59,1.0,1.0,1.0,2,4.0,6.0,2
3072,0,1.0,39,1.0,9.0,8.0,1,2.0,6.0,4
3073,1,1.0,79,0.0,6.0,9.0,3,3.0,6.0,4
3074,1,0.0,26,0.0,5.0,1.0,3,1.0,6.0,1
3075,0,1.0,66,1.0,4.0,0.0,2,3.0,6.0,1
3076,1,0.0,26,1.0,3.0,7.0,3,5.0,5.0,4
3078,0,1.0,36,0.0,4.0,4.0,1,3.0,7.0,1
3079,0,0.0,38,1.0,4.0,3.0,3,1.0,2.0,2
3080,0,0.0,25,0.0,4.0,5.0,3,3.0,4.0,2
3081,1,0.0,32,0.0,2.0,0.0,3,5.0,6.0,2
3082,1,0.0,28,1.0,2.0,9.0,3,1.0,6.0,4
3084,0,0.0,28,0.0,2.0,7.0,3,4.0,6.0,4
3085,1,0.0,26,1.0,2.0,8.0,3,5.0,6.0,4
3086,0,1.0,50,1.0,5.0,1.0,3,2.0,7.0,1
3087,1,1.0,70,1.0,6.0,1.0,3,2.0,6.0,2
3088,1,0.0,39,0.0,1.0,1.0,3,1.0,4.0,4
3089,1,1.0,60,1.0,1.0,0.0,2,2.0,6.0,1
3090,1,1.0,63,1.0,3.0,0.0,2,3.0,6.0,3
3091,0,1.0,68,0.0,6.0,1.0,3,2.0,4.0,2
3092,1,1.0,47,1.0,1.0,0.0,3,1.0,6.0,2
3093,1,1.0,46,0.0,1.0,1.0,1,3.0,6.0,2
3094,1,1.0,42,1.0,1.0,6.0,3,3.0,6.0,1
3095,0,1.0,48,1.0,1.0,0.0,2,5.0,4.0,2
3096,0,0.0,53,0.0,6.0,1.0,3,3.0,6.0,4
3097,1,1.0,65,1.0,3.0,0.0,2,2.0,6.0,2
3098,1,0.0,26,0.0,5.0,0.0,3,4.0,6.0,1
3099,1,0.0,35,1.0,5.0,0.0,3,1.0,6.0,4
3100,0,1.0,86,0.0,6.0,0.0,1,2.0,6.0,3
3101,0,0.0,30,1.0,5.0,1.0,3,4.0,2.0,1
3102,1,1.0,43,0.0,7.0,8.0,3,3.0,6.0,1
3103,0,1.0,38,1.0,1.0,4.0,3,1.0,6.0,2
3104,0,1.0,74,1.0,5.0,1.0,3,2.0,6.0,2
3105,1,1.0,89,0.0,6.0,0.0,3,1.0,6.0,1
3106,1,0.0,30,1.0,5.0,10.0,3,4.0,6.0,4
3107,1,1.0,33,0.0,7.0,0.0,1,5.0,3.0,4
3108,0,1.0,37,1.0,9.0,3.0,1,3.0,6.0,1
3109,1,1.0,69,0.0,6.0,0.0,1,2.0,6.0,3
3110,0,1.0,51,1.0,4.0,6.0,2,2.0,6.0,3
3111,1,0.0,19,0.0,1.0,10.0,3,3.0,6.0,1
3113,0,0.0,32,0.0,5.0,0.0,3,5.0,4.0,4
3114,0,0.0,22,0.0,5.0,3.0,3,4.0,2.0,4
3115,0,0.0,26,0.0,4.0,1.0,3,6.0,6.0,1
3116,0,1.0,43,1.0,1.0,0.0,1,3.0,6.0,2
3117,1,0.0,19,0.0,2.0,7.0,3,2.0,6.0,4
3118,0,0.0,20,0.0,8.0,1.0,3,2.0,3.0,4
3119,0,0.0,31,1.0,3.0,9.0,3,3.0,7.0,4
3120,1,0.0,25,1.0,1.0,9.0,3,3.0,6.0,1
3121,1,1.0,41,1.0,2.0,8.0,3,3.0,6.0,3
3122,1,1.0,36,1.0,7.0,9.0,1,3.0,6.0,3
3123,1,1.0,48,1.0,1.0,1.0,1,5.0,2.0,3
3124,1,0.0,27,0.0,1.0,1.0,3,1.0,6.0,2
3125,1,0.0,35,1.0,6.0,1.0,3,1.0,4.0,4
3126,0,1.0,39,1.0,5.0,0.0,2,3.0,6.0,3
3127,1,1.0,38,0.0,7.0,0.0,2,3.0,6.0,1
3128,0,1.0,57,1.0,1.0,7.0,2,3.0,6.0,3
3130,1,1.0,80,0.0,1.0,1.0,3,2.0,6.0,1
3131,1,1.0,61,1.0,3.0,9.0,2,2.0,6.0,3
3132,1,0.0,29,1.0,2.0,5.0,3,4.0,2.0,4
3133,0,1.0,83,0.0,6.0,1.0,3,1.0,6.0,4
3135,1,1.0,35,0.0,1.0,0.0,3,6.0,4.0,3
3136,1,1.0,41,1.0,5.0,9.0,2,2.0,6.0,2
3137,1,1.0,81,0.0,3.0,1.0,3,1.0,6.0,1
3138,0,1.0,58,1.0,9.0,2.0,3,1.0,6.0,3
3139,0,0.0,38,0.0,4.0,8.0,3,1.0,4.0,1
3140,1,1.0,18,0.0,5.0,10.0,3,2.0,6.0,4
3141,1,0.0,37,1.0,1.0,1.0,3,4.0,6.0,2
3142,1,1.0,43,0.0,1.0,4.0,2,2.0,6.0,3
3143,0,0.0,36,1.0,5.0,4.0,3,1.0,2.0,2
3144,0,1.0,76,1.0,6.0,0.0,1,2.0,6.0,1
3145,1,0.0,33,0.0,3.0,14.0,3,1.0,6.0,4
3146,1,1.0,43,0.0,7.0,1.0,1,5.0,4.0,2
3147,1,1.0,47,0.0,7.0,1.0,1,7.0,2.0,4
3148,1,1.0,81,0.0,6.0,8.0,3,2.0,6.0,2
3149,1,0.0,27,1.0,1.0,10.0,3,3.0,6.0,4
3150,0,0.0,38,1.0,5.0,4.0,3,3.0,6.0,1
3151,1,1.0,37,1.0,7.0,0.0,2,5.0,6.0,2
3152,1,0.0,47,0.0,3.0,1.0,3,1.0,4.0,1
3153,1,1.0,51,0.0,3.0,1.0,2,5.0,4.0,4
3154,0,1.0,86,0.0,6.0,1.0,1,2.0,6.0,1
3155,0,1.0,56,1.0,3.0,1.0,2,2.0,6.0,1
3156,1,1.0,33,1.0,5.0,0.0,2,2.0,6.0,2
3157,0,0.0,32,0.0,3.0,3.0,3,6.0,4.0,4
3158,1,1.0,26,0.0,1.0,3.0,3,2.0,6.0,1
3159,1,1.0,70,1.0,1.0,1.0,3,2.0,6.0,2
3160,1,1.0,30,0.0,7.0,5.0,1,4.0,6.0,1
3161,1,1.0,37,0.0,7.0,9.0,1,6.0,6.0,4
3162,0,0.0,30,1.0,5.0,0.0,3,9.0,4.0,1
3163,0,0.0,23,0.0,5.0,0.0,3,3.0,6.0,3
3164,0,0.0,42,1.0,1.0,0.0,3,2.0,1.0,2
3165,1,1.0,48,0.0,7.0,1.0,1,4.0,1.0,2
3166,1,0.0,28,1.0,2.0,0.0,3,7.0,6.0,3
3167,0,1.0,65,1.0,1.0,3.0,2,2.0,6.0,3
3168,0,0.0,28,0.0,5.0,0.0,3,5.0,3.0,1
3169,1,1.0,35,1.0,1.0,4.0,2,2.0,2.0,3
3170,1,1.0,68,1.0,3.0,0.0,3,3.0,2.0,1
3171,1,1.0,52,0.0,4.0,0.0,2,6.0,4.0,2
3172,1,0.0,20,0.0,2.0,5.0,3,5.0,2.0,4
3173,1,1.0,35,1.0,1.0,7.0,3,3.0,6.0,4
3174,0,0.0,21,1.0,2.0,0.0,3,4.0,1.0,4
3175,0,0.0,42,0.0,3.0,1.0,3,3.0,6.0,1
3176,0,0.0,32,0.0,1.0,1.0,3,6.0,4.0,4
3177,1,0.0,19,0.0,2.0,8.0,3,5.0,2.0,4
3178,1,0.0,27,1.0,2.0,1.0,3,3.0,6.0,3
3180,0,0.0,22,0.0,6.0,8.0,3,1.0,6.0,4
3181,0,0.0,46,1.0,1.0,1.0,3,1.0,3.0,2
3182,1,1.0,65,1.0,3.0,3.0,3,3.0,6.0,3
3183,0,0.0,18,0.0,2.0,0.0,3,4.0,6.0,4
3184,0,1.0,53,1.0,1.0,2.0,2,4.0,6.0,3
3185,1,1.0,59,0.0,7.0,0.0,3,5.0,4.0,2
3186,0,0.0,32,1.0,2.0,8.0,3,3.0,6.0,4
3187,1,1.0,39,1.0,1.0,1.0,2,3.0,6.0,2
3188,1,1.0,88,0.0,1.0,7.0,3,1.0,6.0,4
3189,1,1.0,61,1.0,7.0,9.0,1,3.0,6.0,3
3190,1,0.0,31,1.0,2.0,1.0,3,4.0,6.0,4
3191,1,1.0,58,1.0,1.0,1.0,2,4.0,6.0,3
3192,0,0.0,27,1.0,8.0,3.0,3,3.0,6.0,4
3193,0,1.0,51,1.0,4.0,1.0,2,2.0,6.0,3
3194,0,1.0,48,1.0,4.0,0.0,1,4.0,6.0,2
3195,1,0.0,25,1.0,7.0,3.0,3,3.0,6.0,4
3196,1,1.0,89,0.0,7.0,0.0,1,2.0,6.0,1
3198,1,0.0,56,1.0,1.0,2.0,3,1.0,6.0,2
3199,1,1.0,36,1.0,3.0,9.0,1,3.0,6.0,2
3200,0,0.0,38,1.0,5.0,5.0,3,5.0,2.0,1
3201,1,1.0,47,1.0,3.0,1.0,3,4.0,6.0,3
3202,1,1.0,61,1.0,1.0,1.0,2,4.0,6.0,3
3203,1,1.0,89,1.0,6.0,0.0,1,2.0,6.0,3
3204,1,1.0,55,0.0,9.0,2.0,3,1.0,3.0,1
3205,0,1.0,43,1.0,1.0,4.0,2,2.0,6.0,1
3206,1,0.0,28,0.0,5.0,10.0,3,3.0,6.0,3
3208,1,0.0,59,1.0,1.0,1.0,3,1.0,6.0,2
3209,1,1.0,43,1.0,5.0,14.0,3,2.0,6.0,1
3210,0,0.0,42,1.0,8.0,10.0,3,3.0,6.0,4
3211,1,1.0,29,0.0,3.0,7.0,2,2.0,3.0,4
3212,0,0.0,21,0.0,2.0,8.0,3,7.0,2.0,4
3213,1,0.0,41,1.0,3.0,7.0,3,2.0,1.0,4
3214,1,1.0,48,1.0,5.0,0.0,2,3.0,3.0,1
3215,1,0.0,31,0.0,2.0,1.0,3,4.0,6.0,3
3216,1,0.0,26,1.0,5.0,4.0,3,3.0,2.0,1
3217,0,1.0,52,0.0,4.0,9.0,2,5.0,4.0,2
3218,0,1.0,50,1.0,1.0,4.0,2,2.0,5.0,3
3219,1,1.0,71,1.0,7.0,0.0,1,3.0,6.0,1
3220,0,1.0,59,0.0,3.0,8.0,2,2.0,6.0,2
3221,1,1.0,29,0.0,7.0,1.0,1,3.0,6.0,4
3222,1,1.0,43,0.0,7.0,4.0,2,5.0,4.0,1
3223,0,0.0,52,1.0,1.0,1.0,3,1.0,6.0,1
3224,0,0.0,59,1.0,5.0,0.0,3,4.0,6.0,2
3225,0,0.0,39,1.0,1.0,0.0,3,1.0,4.0,2
3226,1,1.0,39,1.0,3.0,1.0,2,2.0,6.0,2
3227,0,1.0,46,1.0,3.0,5.0,3,2.0,6.0,1
3228,1,0.0,33,0.0,8.0,0.0,3,4.0,3.0,3
3229,1,1.0,53,1.0,7.0,0.0,1,4.0,6.0,3
3230,0,1.0,62,1.0,1.0,1.0,3,1.0,6.0,2
3231,1,1.0,46,1.0,1.0,1.0,2,5.0,2.0,3
3232,1,0.0,62,1.0,3.0,1.0,3,4.0,2.0,3
3234,1,0.0,22,0.0,8.0,3.0,3,6.0,3.0,4
3235,0,1.0,47,1.0,1.0,1.0,1,6.0,6.0,2
3236,1,0.0,25,0.0,3.0,5.0,3,2.0,6.0,4
3237,1,1.0,27,0.0,7.0,0.0,3,6.0,6.0,4
3238,1,1.0,38,1.0,3.0,2.0,2,3.0,3.0,2
3239,0,1.0,46,0.0,1.0,5.0,3,5.0,6.0,3
3240,0,1.0,37,1.0,1.0,1.0,3,2.0,6.0,3
3241,0,0.0,29,0.0,1.0,1.0,3,1.0,3.0,1
3242,0,0.0,19,0.0,3.0,1.0,3,5.0,6.0,4
3243,1,1.0,82,0.0,7.0,1.0,1,2.0,4.0,4
3244,0,1.0,48,1.0,5.0,1.0,3,1.0,3.0,4
3245,1,1.0,67,1.0,1.0,1.0,1,2.0,6.0,2
3246,1,1.0,61,1.0,1.0,0.0,3,1.0,6.0,2
3247,1,1.0,46,1.0,1.0,0.0,2,5.0,6.0,2
3248,1,1.0,39,1.0,1.0,0.0,2,3.0,6.0,3
3249,0,1.0,89,1.0,1.0,0.0,1,3.0,6.0,3
3251,0,0.0,22,0.0,2.0,0.0,3,3.0,3.0,4
3252,0,0.0,42,1.0,1.0,7.0,3,3.0,6.0,3
3253,1,1.0,69,1.0,1.0,0.0,1,2.0,6.0,3
3254,0,0.0,30,1.0,3.0,0.0,3,5.0,1.0,4
3255,1,1.0,39,0.0,7.0,12.0,1,7.0,6.0,2
3256,1,0.0,27,0.0,1.0,1.0,3,1.0,4.0,4
3257,1,1.0,30,0.0,4.0,1.0,2,3.0,4.0,1
3258,1,1.0,47,1.0,7.0,7.0,1,4.0,6.0,3
3259,0,1.0,81,0.0,6.0,0.0,1,2.0,6.0,2
3260,1,1.0,42,0.0,5.0,0.0,2,3.0,6.0,2
3262,0,0.0,31,0.0,3.0,11.0,3,5.0,7.0,4
3263,0,1.0,39,1.0,1.0,8.0,2,3.0,6.0,2
3264,0,1.0,57,1.0,1.0,0.0,2,4.0,4.0,3
3265,0,0.0,31,0.0,2.0,0.0,3,3.0,6.0,2
3266,0,0.0,28,1.0,4.0,1.0,3,6.0,2.0,1
3267,1,1.0,58,1.0,1.0,0.0,2,2.0,4.0,2
3268,1,1.0,71,1.0,6.0,0.0,1,2.0,6.0,3
3269,0,1.0,36,1.0,9.0,0.0,2,2.0,6.0,2
3270,0,0.0,43,1.0,1.0,1.0,3,3.0,6.0,1
3272,0,1.0,50,1.0,1.0,1.0,2,4.0,6.0,2
3273,0,0.0,40,1.0,2.0,6.0,3,2.0,6.0,4
3274,0,1.0,43,1.0,4.0,9.0,2,2.0,6.0,3
3276,0,1.0,46,1.0,1.0,0.0,2,4.0,3.0,2
3277,1,1.0,35,0.0,3.0,1.0,2,4.0,4.0,2
3279,1,0.0,63,0.0,3.0,7.0,3,1.0,6.0,1
3280,0,1.0,40,1.0,1.0,9.0,2,5.0,6.0,2
3281,0,1.0,55,1.0,1.0,10.0,3,1.0,6.0,2
3282,1,0.0,37,1.0,2.0,1.0,3,4.0,4.0,2
3283,1,0.0,31,1.0,1.0,0.0,3,1.0,6.0,2
3284,1,0.0,28,1.0,2.0,4.0,3,4.0,6.0,4
3285,0,1.0,48,1.0,4.0,1.0,1,3.0,6.0,2
3287,0,0.0,21,0.0,8.0,1.0,3,8.0,6.0,3
3288,0,0.0,33,1.0,2.0,1.0,3,2.0,6.0,3
3290,0,0.0,33,1.0,1.0,10.0,3,1.0,7.0,1
3291,1,1.0,38,1.0,1.0,8.0,2,2.0,4.0,2
3292,0,1.0,39,1.0,1.0,1.0,2,4.0,6.0,1
3293,0,1.0,59,1.0,1.0,0.0,1,2.0,6.0,3
3295,1,1.0,42,0.0,3.0,6.0,3,3.0,6.0,2
3296,0,0.0,29,0.0,4.0,9.0,3,2.0,4.0,1
3297,0,1.0,63,1.0,1.0,1.0,3,2.0,6.0,2
3298,1,0.0,33,1.0,3.0,9.0,3,6.0,6.0,4
3299,1,0.0,22,0.0,2.0,8.0,3,4.0,6.0,4
3301,1,1.0,35,1.0,3.0,6.0,3,5.0,3.0,4
3302,0,1.0,29,1.0,2.0,6.0,2,2.0,6.0,1
3303,0,1.0,31,1.0,2.0,0.0,3,1.0,1.0,4
3304,1,1.0,38,1.0,1.0,0.0,3,4.0,3.0,1
3305,1,0.0,22,0.0,2.0,9.0,3,8.0,6.0,4
3306,0,1.0,57,1.0,1.0,1.0,2,3.0,4.0,3
3307,0,1.0,42,0.0,4.0,1.0,2,6.0,4.0,2
3308,0,1.0,77,1.0,6.0,6.0,1,2.0,6.0,2
3309,1,1.0,79,1.0,6.0,1.0,1,2.0,6.0,3
3310,1,1.0,53,1.0,2.0,3.0,1,4.0,7.0,2
3311,0,1.0,42,1.0,1.0,1.0,3,2.0,6.0,1
3312,0,0.0,72,1.0,1.0,1.0,3,2.0,2.0,2
3313,1,1.0,71,0.0,7.0,1.0,2,2.0,6.0,3
3314,0,0.0,25,0.0,4.0,9.0,3,1.0,6.0,4
3315,1,1.0,61,1.0,7.0,0.0,3,3.0,6.0,4
3316,1,1.0,48,1.0,5.0,5.0,2,3.0,5.0,2
3317,0,0.0,28,0.0,2.0,0.0,3,4.0,6.0,4
3318,0,1.0,43,1.0,3.0,0.0,2,2.0,2.0,3
3319,1,1.0,82,1.0,6.0,0.0,1,2.0,6.0,2
3320,1,1.0,40,1.0,1.0,14.0,3,1.0,6.0,1
3321,1,0.0,32,0.0,2.0,9.0,3,3.0,6.0,4
3322,0,0.0,21,0.0,2.0,3.0,3,2.0,4.0,4
3323,0,0.0,28,0.0,3.0,10.0,3,2.0,6.0,4
3324,1,1.0,43,1.0,1.0,3.0,2,3.0,6.0,3
3325,0,1.0,38,0.0,4.0,0.0,2,5.0,3.0,1
3326,1,1.0,63,1.0,1.0,5.0,2,4.0,6.0,3
3327,1,1.0,25,1.0,1.0,3.0,2,2.0,6.0,2
3328,1,1.0,41,1.0,1.0,8.0,2,3.0,6.0,1
3329,1,1.0,37,1.0,1.0,1.0,2,3.0,6.0,3
3330,1,1.0,86,1.0,2.0,0.0,3,1.0,6.0,4
3331,1,1.0,56,0.0,7.0,1.0,1,8.0,4.0,1
3332,0,0.0,27,1.0,9.0,9.0,3,1.0,6.0,4
3333,0,0.0,22,0.0,2.0,8.0,3,4.0,6.0,4
3334,1,1.0,35,1.0,5.0,5.0,1,2.0,6.0,4
3335,1,0.0,31,0.0,2.0,2.0,3,2.0,5.0,1
3336,1,1.0,40,1.0,1.0,1.0,2,4.0,6.0,3
3337,0,1.0,43,1.0,1.0,0.0,3,2.0,6.0,3
3338,0,1.0,38,0.0,4.0,9.0,3,2.0,6.0,1
3339,0,0.0,28,0.0,3.0,1.0,3,4.0,6.0,4
3340,0,0.0,48,1.0,1.0,1.0,3,1.0,3.0,2
3341,0,1.0,41,1.0,1.0,8.0,2,2.0,6.0,3
3342,0,0.0,29,0.0,2.0,0.0,3,3.0,6.0,3
3343,1,1.0,45,0.0,1.0,1.0,2,3.0,6.0,1
3344,0,0.0,41,1.0,3.0,5.0,3,2.0,6.0,4
3345,0,1.0,28,0.0,9.0,9.0,1,3.0,6.0,1
3346,0,1.0,69,1.0,6.0,1.0,1,2.0,6.0,2
3347,1,1.0,48,1.0,5.0,9.0,2,5.0,6.0,3
3348,0,1.0,45,1.0,1.0,8.0,2,2.0,6.0,3
3349,1,1.0,57,0.0,3.0,0.0,1,3.0,4.0,4
3350,1,0.0,27,0.0,3.0,0.0,3,3.0,3.0,1
3351,0,0.0,27,1.0,3.0,8.0,3,3.0,6.0,4
3352,1,1.0,30,1.0,2.0,1.0,1,2.0,4.0,2
3353,0,0.0,21,0.0,2.0,1.0,3,4.0,6.0,4
3354,1,0.0,38,1.0,3.0,1.0,3,2.0,2.0,4
3355,1,1.0,57,0.0,8.0,1.0,1,3.0,6.0,1
3357,0,1.0,46,1.0,9.0,8.0,2,3.0,3.0,3
3358,1,1.0,75,0.0,7.0,1.0,1,2.0,6.0,3
3359,0,1.0,52,1.0,4.0,4.0,3,1.0,3.0,2
3360,0,0.0,25,0.0,9.0,0.0,3,3.0,2.0,3
3361,1,1.0,31,1.0,2.0,2.0,3,2.0,6.0,4
3362,0,1.0,59,1.0,1.0,3.0,1,5.0,1.0,2
3364,0,0.0,25,1.0,1.0,9.0,3,1.0,6.0,2
3365,0,1.0,47,0.0,1.0,7.0,3,1.0,6.0,3
3366,1,1.0,32,1.0,3.0,1.0,3,2.0,6.0,1
3367,0,1.0,38,0.0,5.0,1.0,2,2.0,4.0,4
3368,1,1.0,70,0.0,6.0,0.0,3,1.0,6.0,2
3369,1,0.0,31,0.0,2.0,8.0,3,4.0,6.0,4
3370,0,0.0,23,0.0,5.0,0.0,3,4.0,6.0,3
3371,1,0.0,33,0.0,8.0,1.0,3,3.0,4.0,4
3372,0,1.0,77,1.0,6.0,1.0,1,2.0,6.0,1
3373,0,1.0,42,1.0,4.0,8.0,3,2.0,3.0,4
3374,1,1.0,73,1.0,2.0,1.0,2,3.0,6.0,3
3375,0,1.0,40,1.0,4.0,1.0,2,6.0,4.0,2
3376,0,0.0,33,1.0,1.0,0.0,3,3.0,3.0,1
3378,0,0.0,32,0.0,2.0,8.0,3,4.0,6.0,4
3379,0,1.0,46,1.0,1.0,1.0,3,1.0,6.0,2
3380,1,1.0,53,1.0,3.0,1.0,3,3.0,2.0,1
3381,1,1.0,41,1.0,1.0,1.0,2,3.0,6.0,2
3382,1,0.0,21,0.0,2.0,1.0,3,3.0,4.0,4
3383,1,1.0,62,0.0,7.0,0.0,1,2.0,4.0,2
3384,0,0.0,58,1.0,4.0,1.0,3,1.0,6.0,1
3385,1,1.0,36,1.0,1.0,4.0,3,1.0,6.0,1
3386,0,0.0,28,1.0,3.0,0.0,3,2.0,6.0,4
3387,0,1.0,47,1.0,5.0,1.0,2,4.0,6.0,3
3388,0,1.0,46,1.0,1.0,0.0,1,4.0,6.0,3
3389,1,1.0,49,1.0,1.0,0.0,2,2.0,7.0,3
3390,1,0.0,33,0.0,2.0,0.0,3,5.0,6.0,3
3391,0,1.0,49,1.0,9.0,8.0,2,2.0,6.0,3
3392,1,1.0,25,1.0,1.0,9.0,3,4.0,6.0,4
3393,1,1.0,80,1.0,7.0,3.0,3,1.0,6.0,2
3394,1,0.0,36,1.0,2.0,8.0,3,4.0,2.0,1
3395,1,0.0,26,0.0,4.0,7.0,3,1.0,6.0,4
3397,1,1.0,53,1.0,3.0,1.0,2,4.0,6.0,4
3398,1,1.0,41,1.0,1.0,8.0,1,2.0,2.0,1
3399,1,1.0,43,0.0,7.0,1.0,3,4.0,6.0,1
3400,0,1.0,51,1.0,1.0,1.0,2,2.0,7.0,3
3401,1,1.0,45,1.0,1.0,1.0,2,6.0,5.0,3
3402,1,1.0,57,1.0,5.0,0.0,2,4.0,6.0,3
3403,1,1.0,70,1.0,6.0,3.0,1,2.0,6.0,4
3404,0,1.0,59,0.0,1.0,1.0,3,3.0,4.0,3
3405,0,0.0,30,1.0,2.0,0.0,3,5.0,2.0,4
3406,1,1.0,74,0.0,6.0,0.0,3,1.0,6.0,4
3407,1,0.0,33,0.0,8.0,0.0,3,3.0,3.0,4
3408,0,1.0,63,1.0,8.0,2.0,3,1.0,6.0,4
3409,0,1.0,60,0.0,6.0,1.0,2,3.0,6.0,2
3410,1,0.0,31,1.0,5.0,3.0,3,4.0,6.0,3
3411,0,1.0,28,1.0,9.0,9.0,2,2.0,3.0,2
3412,0,1.0,37,0.0,3.0,1.0,2,2.0,4.0,4
3413,1,1.0,70,0.0,6.0,0.0,1,2.0,6.0,2
3414,1,1.0,78,0.0,3.0,0.0,3,2.0,6.0,4
3415,0,0.0,38,1.0,1.0,8.0,3,8.0,2.0,2
3416,1,0.0,19,0.0,3.0,0.0,3,3.0,6.0,3
3417,0,1.0,28,0.0,5.0,9.0,3,1.0,7.0,1
3418,0,1.0,73,0.0,7.0,0.0,3,3.0,4.0,2
3419,1,0.0,21,0.0,2.0,7.0,3,4.0,3.0,4
3420,1,1.0,42,1.0,1.0,0.0,2,3.0,6.0,2
3421,1,1.0,55,1.0,9.0,0.0,3,4.0,6.0,2
3422,1,1.0,72,1.0,7.0,1.0,1,4.0,6.0,3
3423,1,1.0,56,1.0,1.0,0.0,3,2.0,6.0,2
3424,1,1.0,83,0.0,7.0,0.0,3,7.0,6.0,4
3425,0,1.0,47,1.0,5.0,1.0,2,2.0,4.0,1
3428,0,1.0,38,0.0,4.0,1.0,3,1.0,4.0,1
3429,1,0.0,29,1.0,2.0,3.0,3,3.0,4.0,4
3430,1,1.0,50,1.0,3.0,0.0,2,4.0,6.0,2
3431,0,1.0,52,0.0,4.0,6.0,2,4.0,4.0,2
3432,1,0.0,33,1.0,3.0,1.0,3,8.0,4.0,3
3433,1,1.0,36,0.0,7.0,1.0,1,6.0,4.0,4
3434,1,1.0,65,0.0,3.0,7.0,2,4.0,4.0,4
3435,0,0.0,25,0.0,8.0,1.0,3,9.0,5.0,4
3436,1,1.0,27,0.0,3.0,4.0,3,4.0,3.0,2
3437,1,1.0,51,0.0,4.0,0.0,2,3.0,6.0,4
3438,0,0.0,42,1.0,3.0,1.0,3,1.0,6.0,4
3439,0,0.0,23,0.0,2.0,1.0,3,3.0,3.0,4
3440,1,1.0,80,1.0,6.0,0.0,1,2.0,6.0,3
3441,0,1.0,40,1.0,3.0,12.0,3,6.0,6.0,1
3442,0,0.0,55,1.0,1.0,3.0,3,1.0,6.0,1
3443,1,1.0,36,1.0,3.0,1.0,3,3.0,3.0,1
3444,1,1.0,41,1.0,1.0,12.0,2,2.0,6.0,2
3445,0,0.0,32,1.0,1.0,0.0,3,3.0,6.0,2
3446,1,1.0,37,1.0,3.0,8.0,2,2.0,2.0,4
3447,1,0.0,30,0.0,2.0,0.0,3,2.0,4.0,2
3448,0,1.0,79,1.0,6.0,1.0,3,1.0,6.0,3
3449,1,1.0,65,1.0,1.0,0.0,2,4.0,2.0,2
3450,1,1.0,49,1.0,7.0,0.0,1,4.0,6.0,1
3451,1,1.0,53,1.0,1.0,1.0,2,4.0,2.0,3
3452,1,0.0,20,0.0,2.0,8.0,3,5.0,6.0,4
3453,0,1.0,78,0.0,6.0,1.0,1,2.0,6.0,2
