,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
2639,0,1.0,38,1.0,4.0,1.0,3,2.0,6.0,3
3779,1,1.0,38,1.0,1.0,1.0,2,4.0,6.0,3
3857,0,1.0,38,1.0,5.0,0.0,2,2.0,6.0,3
4846,0,1.0,38,1.0,1.0,1.0,2,4.0,3.0,3
4854,0,1.0,38,0.0,1.0,0.0,3,3.0,6.0,3
4968,0,1.0,38,1.0,1.0,9.0,2,2.0,6.0,3
5119,1,1.0,38,1.0,1.0,1.0,2,3.0,6.0,3
5517,0,1.0,38,1.0,1.0,0.0,2,3.0,6.0,3
5602,1,1.0,38,1.0,1.0,9.0,2,2.0,6.0,3
5943,1,1.0,38,1.0,5.0,3.0,2,2.0,6.0,3
5981,0,1.0,38,1.0,1.0,1.0,2,2.0,4.0,3
6060,1,1.0,38,1.0,2.0,8.0,2,4.0,6.0,3
6208,1,1.0,38,1.0,1.0,2.0,3,2.0,6.0,3
6308,1,1.0,38,1.0,7.0,0.0,1,3.0,6.0,3
6407,0,1.0,38,1.0,1.0,1.0,2,2.0,6.0,3
7182,0,1.0,38,0.0,1.0,4.0,2,4.0,1.0,3
7485,0,1.0,38,1.0,1.0,3.0,3,2.0,7.0,3
7504,1,1.0,38,1.0,7.0,3.0,1,4.0,6.0,3
7787,0,1.0,38,1.0,1.0,5.0,2,2.0,6.0,3
7791,0,1.0,38,1.0,4.0,9.0,2,3.0,3.0,3
7981,0,1.0,38,1.0,1.0,1.0,3,2.0,3.0,3
8020,1,1.0,38,0.0,8.0,1.0,1,4.0,7.0,3
663,1,0.0,39,1.0,5.0,4.0,3,3.0,6.0,3
665,0,0.0,39,1.0,5.0,8.0,3,3.0,6.0,3
2146,0,0.0,39,1.0,1.0,3.0,3,2.0,6.0,3
2157,1,0.0,39,1.0,1.0,3.0,3,1.0,6.0,3
3793,1,0.0,39,1.0,1.0,8.0,3,3.0,6.0,3
5210,0,0.0,39,1.0,4.0,0.0,3,4.0,6.0,3
6435,0,0.0,39,0.0,4.0,6.0,3,1.0,3.0,3
6948,0,0.0,39,1.0,1.0,9.0,3,1.0,6.0,3
7464,1,0.0,39,1.0,1.0,1.0,3,1.0,4.0,3
7829,1,0.0,39,1.0,3.0,8.0,3,4.0,3.0,3
417,0,1.0,39,1.0,1.0,8.0,2,2.0,6.0,3
422,0,1.0,39,1.0,1.0,5.0,2,2.0,6.0,3
677,1,1.0,39,1.0,3.0,1.0,2,4.0,3.0,3
1160,1,1.0,39,1.0,5.0,0.0,1,3.0,6.0,3
1172,1,1.0,39,1.0,7.0,0.0,1,6.0,6.0,3
1590,1,1.0,39,1.0,2.0,0.0,1,3.0,6.0,3
1667,1,1.0,39,1.0,5.0,6.0,2,2.0,3.0,3
1828,1,1.0,39,1.0,1.0,6.0,2,2.0,4.0,3
1912,1,1.0,39,1.0,7.0,5.0,1,3.0,6.0,3
1980,1,1.0,39,1.0,1.0,0.0,2,2.0,2.0,3
2606,1,1.0,39,1.0,1.0,0.0,2,2.0,2.0,3
2631,1,1.0,39,1.0,1.0,0.0,3,2.0,6.0,3
2734,0,1.0,39,1.0,4.0,8.0,2,2.0,6.0,3
2834,0,1.0,39,1.0,1.0,0.0,2,4.0,6.0,3
3231,0,1.0,39,1.0,1.0,2.0,2,4.0,6.0,3
3260,1,1.0,39,1.0,1.0,1.0,2,2.0,6.0,3
3805,0,1.0,39,1.0,1.0,0.0,3,1.0,1.0,3
3943,0,1.0,39,1.0,1.0,0.0,2,3.0,3.0,3
4075,1,1.0,39,0.0,1.0,7.0,2,3.0,6.0,3
4091,1,1.0,39,1.0,1.0,10.0,3,2.0,4.0,3
4203,0,1.0,39,1.0,5.0,0.0,2,3.0,6.0,3
4373,1,1.0,39,1.0,1.0,0.0,2,3.0,6.0,3
4527,1,1.0,39,1.0,1.0,0.0,2,2.0,6.0,3
4898,1,1.0,39,1.0,3.0,6.0,2,2.0,6.0,3
5064,0,1.0,39,0.0,5.0,0.0,2,4.0,4.0,3
5318,0,1.0,39,1.0,1.0,2.0,1,2.0,5.0,3
5344,1,1.0,39,0.0,3.0,0.0,2,4.0,6.0,3
5447,1,1.0,39,1.0,1.0,4.0,2,4.0,6.0,3
5767,0,1.0,39,1.0,1.0,1.0,2,4.0,6.0,3
6429,0,1.0,39,1.0,5.0,8.0,2,2.0,6.0,3
6812,0,1.0,39,1.0,1.0,3.0,2,2.0,6.0,3
7211,1,1.0,39,1.0,1.0,6.0,2,2.0,6.0,3
7339,1,1.0,39,0.0,3.0,0.0,2,2.0,6.0,3
7657,1,1.0,39,1.0,1.0,0.0,2,2.0,4.0,3
609,0,0.0,40,1.0,5.0,0.0,3,1.0,6.0,3
2546,1,0.0,40,1.0,1.0,8.0,3,2.0,6.0,3
2860,1,0.0,40,1.0,5.0,4.0,3,2.0,6.0,3
3715,0,0.0,40,1.0,4.0,1.0,3,5.0,6.0,3
3845,0,0.0,40,0.0,5.0,1.0,3,2.0,3.0,3
4295,0,0.0,40,1.0,1.0,6.0,3,1.0,6.0,3
5445,1,0.0,40,1.0,5.0,9.0,3,1.0,6.0,3
7497,0,0.0,40,1.0,1.0,5.0,3,9.0,6.0,3
183,1,1.0,40,1.0,1.0,4.0,2,4.0,6.0,3
454,0,1.0,40,1.0,1.0,1.0,2,2.0,6.0,3
547,0,1.0,40,1.0,1.0,2.0,2,2.0,6.0,3
681,1,1.0,40,1.0,3.0,1.0,2,2.0,3.0,3
941,1,1.0,40,1.0,1.0,3.0,2,4.0,3.0,3
1328,0,1.0,40,1.0,1.0,1.0,3,3.0,6.0,3
1454,1,1.0,40,1.0,1.0,0.0,2,2.0,6.0,3
1806,1,1.0,40,1.0,1.0,0.0,2,4.0,4.0,3
1856,0,1.0,40,1.0,1.0,1.0,2,2.0,6.0,3
2193,1,1.0,40,1.0,1.0,14.0,3,2.0,6.0,3
2404,0,1.0,40,1.0,1.0,14.0,2,2.0,4.0,3
2418,1,1.0,40,1.0,1.0,0.0,3,2.0,6.0,3
3023,0,1.0,40,1.0,1.0,9.0,3,2.0,6.0,3
3038,0,1.0,40,0.0,4.0,0.0,3,5.0,6.0,3
3493,0,1.0,40,1.0,1.0,12.0,2,5.0,6.0,3
3832,1,1.0,40,1.0,7.0,12.0,1,3.0,6.0,3
3997,0,1.0,40,1.0,1.0,6.0,2,2.0,6.0,3
4345,1,1.0,40,1.0,1.0,0.0,2,2.0,6.0,3
4369,1,1.0,40,1.0,1.0,0.0,3,3.0,6.0,3
4486,1,1.0,40,1.0,1.0,1.0,2,4.0,6.0,3
4657,0,1.0,40,1.0,1.0,1.0,2,2.0,6.0,3
4798,1,1.0,40,1.0,1.0,0.0,2,2.0,6.0,3
5144,0,1.0,40,1.0,9.0,2.0,2,2.0,3.0,3
5595,1,1.0,40,1.0,1.0,1.0,2,2.0,6.0,3
5794,1,1.0,40,1.0,1.0,1.0,2,3.0,6.0,3
5826,0,1.0,40,1.0,5.0,1.0,3,2.0,6.0,3
5855,1,1.0,40,1.0,1.0,1.0,2,2.0,4.0,3
6038,1,1.0,40,1.0,1.0,9.0,2,3.0,6.0,3
6254,0,1.0,40,1.0,4.0,0.0,2,2.0,6.0,3
6438,1,1.0,40,1.0,1.0,9.0,3,2.0,6.0,3
6535,0,1.0,40,1.0,9.0,9.0,2,2.0,4.0,3
7073,0,1.0,40,0.0,1.0,1.0,3,1.0,6.0,3
7222,1,1.0,40,0.0,1.0,1.0,2,2.0,5.0,3
7840,1,1.0,40,1.0,1.0,8.0,2,2.0,6.0,3
8042,0,1.0,40,1.0,1.0,1.0,2,2.0,6.0,3
15,0,0.0,41,0.0,2.0,1.0,3,2.0,1.0,3
499,1,0.0,41,1.0,1.0,1.0,3,3.0,6.0,3
529,0,0.0,41,1.0,1.0,2.0,3,1.0,6.0,3
2533,0,0.0,41,1.0,1.0,1.0,3,2.0,6.0,3
3511,0,0.0,41,1.0,2.0,0.0,3,3.0,6.0,3
4092,0,0.0,41,1.0,1.0,1.0,3,1.0,6.0,3
4743,1,0.0,41,1.0,1.0,1.0,3,3.0,6.0,3
4876,1,0.0,41,0.0,4.0,9.0,3,7.0,4.0,3
4994,0,0.0,41,1.0,1.0,0.0,3,1.0,7.0,3
5600,0,0.0,41,1.0,1.0,10.0,3,1.0,6.0,3
6997,0,0.0,41,1.0,1.0,0.0,3,1.0,6.0,3
7068,1,0.0,41,1.0,5.0,2.0,3,2.0,6.0,3
7639,0,0.0,41,1.0,1.0,2.0,3,1.0,6.0,3
385,0,1.0,41,1.0,1.0,1.0,2,2.0,6.0,3
1132,0,1.0,41,1.0,1.0,1.0,1,4.0,2.0,3
1136,0,1.0,41,1.0,2.0,6.0,2,2.0,6.0,3
1671,1,1.0,41,1.0,1.0,1.0,3,2.0,6.0,3
1739,1,1.0,41,0.0,1.0,8.0,2,2.0,6.0,3
1748,0,1.0,41,1.0,1.0,9.0,3,1.0,6.0,3
2389,1,1.0,41,1.0,3.0,0.0,2,3.0,4.0,3
2470,1,1.0,41,1.0,1.0,8.0,2,2.0,6.0,3
2858,0,1.0,41,1.0,1.0,11.0,2,4.0,6.0,3
3098,1,1.0,41,1.0,1.0,7.0,1,2.0,3.0,3
3261,0,1.0,41,1.0,1.0,3.0,2,3.0,6.0,3
3774,1,1.0,41,0.0,1.0,2.0,2,3.0,6.0,3
3901,1,1.0,41,1.0,5.0,2.0,3,2.0,6.0,3
4036,1,1.0,41,1.0,1.0,6.0,2,2.0,6.0,3
4113,1,1.0,41,1.0,1.0,0.0,1,3.0,6.0,3
4198,1,1.0,41,1.0,2.0,8.0,3,3.0,6.0,3
4360,0,1.0,41,1.0,1.0,0.0,2,2.0,6.0,3
4493,0,1.0,41,1.0,1.0,8.0,2,2.0,6.0,3
4575,0,1.0,41,1.0,3.0,8.0,2,4.0,6.0,3
4668,0,1.0,41,0.0,4.0,8.0,2,3.0,6.0,3
4815,0,1.0,41,1.0,1.0,0.0,2,2.0,7.0,3
5182,0,1.0,41,1.0,1.0,7.0,1,2.0,6.0,3
5430,1,1.0,41,1.0,3.0,2.0,2,2.0,6.0,3
5610,1,1.0,41,1.0,1.0,3.0,2,3.0,6.0,3
5966,1,1.0,41,1.0,7.0,7.0,1,2.0,6.0,3
6100,1,1.0,41,1.0,1.0,0.0,2,4.0,4.0,3
6234,1,1.0,41,1.0,4.0,1.0,2,2.0,6.0,3
6257,0,1.0,41,1.0,1.0,9.0,2,2.0,6.0,3
6553,1,1.0,41,1.0,4.0,1.0,2,2.0,4.0,3
6691,1,1.0,41,1.0,4.0,1.0,2,5.0,6.0,3
6803,0,1.0,41,1.0,1.0,0.0,2,2.0,6.0,3
6821,0,1.0,41,1.0,9.0,0.0,2,4.0,2.0,3
7113,1,1.0,41,1.0,1.0,1.0,2,2.0,6.0,3
7142,0,1.0,41,1.0,1.0,0.0,2,2.0,6.0,3
7272,1,1.0,41,0.0,4.0,0.0,2,2.0,7.0,3
7526,0,1.0,41,1.0,4.0,1.0,2,4.0,6.0,3
7683,1,1.0,41,1.0,3.0,2.0,3,2.0,4.0,3
7810,0,1.0,41,1.0,4.0,1.0,2,3.0,6.0,3
1053,0,0.0,42,1.0,1.0,7.0,3,2.0,6.0,3
1124,0,0.0,42,1.0,1.0,1.0,3,2.0,5.0,3
1613,0,0.0,42,1.0,1.0,0.0,3,2.0,6.0,3
3140,0,0.0,42,1.0,1.0,9.0,3,1.0,6.0,3
3177,0,0.0,42,1.0,1.0,13.0,3,1.0,6.0,3
3497,0,0.0,42,1.0,1.0,13.0,3,1.0,4.0,3
4010,0,0.0,42,1.0,1.0,8.0,3,2.0,6.0,3
4379,0,0.0,42,1.0,1.0,7.0,3,3.0,6.0,3
6097,1,0.0,42,1.0,1.0,11.0,3,2.0,6.0,3
6732,0,0.0,42,1.0,1.0,0.0,3,3.0,6.0,3
6893,0,0.0,42,1.0,1.0,8.0,3,1.0,6.0,3
8016,1,0.0,42,1.0,5.0,8.0,3,1.0,6.0,3
191,0,1.0,42,1.0,1.0,5.0,3,2.0,6.0,3
1129,1,1.0,42,1.0,1.0,1.0,2,3.0,2.0,3
1134,0,1.0,42,1.0,1.0,0.0,2,2.0,6.0,3
1273,0,1.0,42,1.0,1.0,1.0,2,2.0,6.0,3
1327,0,1.0,42,1.0,1.0,1.0,3,2.0,6.0,3
1476,1,1.0,42,1.0,1.0,0.0,2,5.0,6.0,3
1733,0,1.0,42,1.0,1.0,2.0,1,2.0,6.0,3
1770,1,1.0,42,1.0,1.0,2.0,2,2.0,6.0,3
2371,1,1.0,42,1.0,1.0,1.0,2,3.0,6.0,3
2398,1,1.0,42,1.0,5.0,9.0,3,2.0,6.0,3
2656,0,1.0,42,1.0,1.0,3.0,1,3.0,2.0,3
2707,0,1.0,42,1.0,1.0,0.0,1,2.0,2.0,3
3327,0,1.0,42,0.0,9.0,8.0,2,4.0,3.0,3
3442,1,1.0,42,1.0,2.0,5.0,3,2.0,4.0,3
3756,0,1.0,42,1.0,1.0,2.0,2,2.0,6.0,3
3837,1,1.0,42,1.0,1.0,8.0,2,2.0,6.0,3
3838,1,1.0,42,0.0,4.0,1.0,2,3.0,6.0,3
3938,1,1.0,42,1.0,1.0,0.0,2,2.0,6.0,3
4085,1,1.0,42,1.0,1.0,8.0,1,4.0,6.0,3
4323,1,1.0,42,1.0,7.0,1.0,1,3.0,6.0,3
5643,1,1.0,42,1.0,1.0,1.0,2,3.0,6.0,3
5799,1,1.0,42,0.0,7.0,1.0,1,5.0,6.0,3
5991,1,1.0,42,1.0,1.0,5.0,2,2.0,6.0,3
6044,1,1.0,42,1.0,5.0,1.0,2,2.0,1.0,3
6128,0,1.0,42,1.0,1.0,1.0,1,3.0,6.0,3
6224,1,1.0,42,1.0,1.0,2.0,2,2.0,6.0,3
6501,1,1.0,42,1.0,1.0,1.0,2,3.0,6.0,3
6542,1,1.0,42,1.0,5.0,1.0,2,5.0,4.0,3
6554,1,1.0,42,1.0,5.0,0.0,2,2.0,6.0,3
6630,1,1.0,42,1.0,5.0,0.0,2,4.0,6.0,3
6833,0,1.0,42,1.0,1.0,2.0,2,2.0,6.0,3
7186,1,1.0,42,1.0,1.0,0.0,2,2.0,6.0,3
7317,1,1.0,42,1.0,3.0,0.0,2,2.0,6.0,3
7346,0,1.0,42,1.0,1.0,1.0,2,3.0,6.0,3
7423,1,1.0,42,1.0,1.0,7.0,2,2.0,6.0,3
7442,0,1.0,42,1.0,1.0,1.0,2,2.0,6.0,3
7451,1,1.0,42,0.0,3.0,0.0,2,4.0,6.0,3
7494,0,1.0,42,1.0,1.0,4.0,2,2.0,6.0,3
7499,1,1.0,42,1.0,1.0,1.0,2,2.0,6.0,3
7605,0,1.0,42,1.0,1.0,9.0,2,3.0,3.0,3
7746,1,1.0,42,0.0,7.0,2.0,1,4.0,6.0,3
7764,1,1.0,42,1.0,7.0,1.0,1,3.0,6.0,3
7817,1,1.0,42,1.0,1.0,5.0,2,2.0,6.0,3
7911,1,1.0,42,1.0,1.0,0.0,2,3.0,3.0,3
480,0,0.0,43,1.0,1.0,6.0,3,1.0,6.0,3
1099,1,0.0,43,1.0,1.0,12.0,3,5.0,6.0,3
7732,0,0.0,43,1.0,1.0,8.0,3,4.0,6.0,3
7815,0,0.0,43,1.0,5.0,1.0,3,6.0,7.0,3
157,0,1.0,43,1.0,1.0,3.0,2,4.0,6.0,3
369,1,1.0,43,1.0,3.0,1.0,2,5.0,5.0,3
1186,0,1.0,43,1.0,1.0,2.0,2,2.0,6.0,3
1363,0,1.0,43,1.0,1.0,4.0,2,2.0,3.0,3
2042,1,1.0,43,1.0,1.0,1.0,2,4.0,6.0,3
2846,0,1.0,43,1.0,1.0,1.0,1,4.0,3.0,3
3439,1,1.0,43,0.0,4.0,0.0,2,2.0,1.0,3
3858,0,1.0,43,1.0,1.0,0.0,2,2.0,1.0,3
4063,1,1.0,43,0.0,1.0,0.0,2,2.0,6.0,3
4222,1,1.0,43,0.0,1.0,4.0,2,2.0,6.0,3
4405,0,1.0,43,1.0,4.0,9.0,2,2.0,6.0,3
4462,0,1.0,43,1.0,3.0,0.0,2,2.0,2.0,3
4471,1,1.0,43,1.0,1.0,3.0,2,3.0,6.0,3
4487,0,1.0,43,1.0,1.0,0.0,3,2.0,6.0,3
4791,0,1.0,43,1.0,1.0,0.0,2,2.0,6.0,3
4864,1,1.0,43,1.0,1.0,9.0,2,2.0,2.0,3
5135,0,1.0,43,1.0,2.0,9.0,3,2.0,6.0,3
5433,0,1.0,43,1.0,1.0,9.0,1,4.0,6.0,3
5750,0,1.0,43,1.0,1.0,4.0,1,3.0,6.0,3
5922,1,1.0,43,1.0,1.0,2.0,2,4.0,3.0,3
6231,1,1.0,43,1.0,1.0,9.0,3,2.0,6.0,3
6656,1,1.0,43,1.0,7.0,6.0,1,3.0,6.0,3
6678,1,1.0,43,1.0,1.0,9.0,2,2.0,6.0,3
6777,1,1.0,43,1.0,1.0,2.0,2,2.0,6.0,3
6789,0,1.0,43,1.0,1.0,3.0,2,2.0,6.0,3
7193,0,1.0,43,1.0,1.0,1.0,2,2.0,6.0,3
7219,0,1.0,43,1.0,1.0,1.0,2,5.0,6.0,3
7698,0,1.0,43,1.0,1.0,0.0,2,4.0,6.0,3
7737,0,1.0,43,1.0,1.0,1.0,3,2.0,5.0,3
671,1,0.0,45,1.0,1.0,1.0,3,5.0,6.0,3
1762,1,0.0,45,1.0,1.0,0.0,3,1.0,6.0,3
1818,1,0.0,45,1.0,1.0,5.0,3,1.0,4.0,3
30,0,1.0,45,1.0,1.0,0.0,3,3.0,6.0,3
58,0,1.0,45,1.0,1.0,1.0,2,3.0,3.0,3
78,1,1.0,45,1.0,4.0,2.0,2,2.0,6.0,3
165,0,1.0,45,1.0,1.0,5.0,2,3.0,6.0,3
425,0,1.0,45,1.0,1.0,1.0,2,2.0,6.0,3
445,1,1.0,45,1.0,1.0,9.0,2,2.0,6.0,3
492,0,1.0,45,1.0,1.0,4.0,3,1.0,6.0,3
514,1,1.0,45,1.0,1.0,1.0,2,4.0,3.0,3
539,0,1.0,45,1.0,1.0,1.0,2,4.0,7.0,3
572,1,1.0,45,1.0,1.0,4.0,2,4.0,6.0,3
644,0,1.0,45,1.0,1.0,0.0,2,5.0,6.0,3
996,1,1.0,45,0.0,1.0,4.0,2,2.0,6.0,3
1081,0,1.0,45,1.0,1.0,8.0,1,5.0,6.0,3
1192,0,1.0,45,1.0,1.0,8.0,2,4.0,4.0,3
1242,1,1.0,45,1.0,1.0,3.0,3,1.0,6.0,3
1303,1,1.0,45,1.0,5.0,1.0,2,2.0,6.0,3
1407,0,1.0,45,1.0,1.0,0.0,2,2.0,6.0,3
1759,0,1.0,45,1.0,1.0,4.0,1,4.0,6.0,3
2165,1,1.0,45,1.0,7.0,0.0,1,2.0,6.0,3
2304,1,1.0,45,1.0,7.0,7.0,1,5.0,6.0,3
2316,0,1.0,45,1.0,1.0,9.0,3,2.0,6.0,3
3253,1,1.0,45,1.0,1.0,0.0,2,2.0,6.0,3
3735,0,1.0,45,1.0,1.0,1.0,2,4.0,6.0,3
3741,1,1.0,45,1.0,1.0,4.0,2,2.0,6.0,3
3788,0,1.0,45,1.0,1.0,4.0,2,4.0,2.0,3
4046,0,1.0,45,1.0,4.0,0.0,1,5.0,6.0,3
4496,0,1.0,45,1.0,1.0,0.0,1,5.0,6.0,3
4505,0,1.0,45,1.0,1.0,8.0,2,2.0,6.0,3
4581,1,1.0,45,1.0,1.0,1.0,2,6.0,5.0,3
4659,1,1.0,45,1.0,3.0,0.0,3,4.0,2.0,3
4692,0,1.0,45,1.0,1.0,1.0,1,5.0,6.0,3
5009,1,1.0,45,1.0,5.0,6.0,2,2.0,6.0,3
5041,0,1.0,45,1.0,1.0,9.0,3,1.0,7.0,3
5116,1,1.0,45,0.0,7.0,10.0,1,3.0,6.0,3
5158,0,1.0,45,1.0,1.0,3.0,3,3.0,6.0,3
5291,0,1.0,45,1.0,1.0,3.0,1,4.0,2.0,3
5330,1,1.0,45,1.0,3.0,0.0,2,4.0,6.0,3
5663,0,1.0,45,1.0,1.0,0.0,2,5.0,4.0,3
5679,0,1.0,45,1.0,1.0,1.0,2,4.0,6.0,3
5760,1,1.0,45,1.0,7.0,8.0,1,4.0,6.0,3
6245,1,1.0,45,1.0,1.0,0.0,2,4.0,6.0,3
6282,1,1.0,45,1.0,7.0,1.0,1,3.0,6.0,3
6437,1,1.0,45,1.0,1.0,1.0,2,2.0,6.0,3
6494,1,1.0,45,1.0,1.0,0.0,3,1.0,6.0,3
6569,1,1.0,45,1.0,1.0,0.0,2,2.0,6.0,3
6676,1,1.0,45,1.0,1.0,0.0,2,4.0,6.0,3
7008,1,1.0,45,0.0,1.0,3.0,1,4.0,6.0,3
7250,1,1.0,45,1.0,7.0,1.0,1,3.0,6.0,3
7415,0,1.0,45,1.0,1.0,0.0,2,2.0,6.0,3
7580,0,1.0,45,1.0,1.0,1.0,2,3.0,7.0,3
7592,0,1.0,45,1.0,7.0,7.0,1,2.0,6.0,3
7708,1,1.0,45,1.0,1.0,0.0,2,3.0,6.0,3
7727,1,1.0,45,0.0,7.0,1.0,1,3.0,6.0,3
1753,0,0.0,46,1.0,1.0,6.0,3,2.0,6.0,3
5537,1,0.0,46,1.0,1.0,3.0,3,1.0,6.0,3
6528,0,0.0,46,1.0,1.0,8.0,3,1.0,6.0,3
6667,1,0.0,46,1.0,1.0,1.0,3,2.0,6.0,3
7937,0,0.0,46,1.0,5.0,6.0,3,2.0,6.0,3
120,1,1.0,46,1.0,7.0,0.0,1,3.0,6.0,3
282,1,1.0,46,1.0,1.0,1.0,2,3.0,3.0,3
339,1,1.0,46,1.0,1.0,8.0,2,2.0,6.0,3
559,0,1.0,46,0.0,1.0,0.0,2,4.0,3.0,3
577,1,1.0,46,1.0,1.0,11.0,2,5.0,6.0,3
676,0,1.0,46,1.0,1.0,1.0,2,2.0,6.0,3
708,1,1.0,46,0.0,7.0,0.0,1,2.0,6.0,3
1154,1,1.0,46,1.0,1.0,0.0,2,3.0,6.0,3
1185,1,1.0,46,1.0,2.0,1.0,1,3.0,6.0,3
1200,0,1.0,46,1.0,1.0,0.0,2,2.0,6.0,3
1211,0,1.0,46,1.0,1.0,1.0,2,4.0,6.0,3
1219,0,1.0,46,1.0,1.0,1.0,3,4.0,6.0,3
1442,0,1.0,46,0.0,4.0,1.0,2,5.0,6.0,3
1689,1,1.0,46,0.0,1.0,0.0,2,5.0,6.0,3
1713,1,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
1730,1,1.0,46,1.0,9.0,6.0,2,3.0,3.0,3
1907,0,1.0,46,1.0,1.0,8.0,2,2.0,6.0,3
2016,1,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
2034,0,1.0,46,1.0,1.0,0.0,3,2.0,6.0,3
2048,0,1.0,46,1.0,1.0,0.0,1,2.0,6.0,3
2147,0,1.0,46,1.0,9.0,0.0,2,2.0,6.0,3
2229,0,1.0,46,1.0,1.0,0.0,2,2.0,6.0,3
2306,0,1.0,46,1.0,1.0,1.0,1,4.0,6.0,3
2563,1,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
2695,1,1.0,46,1.0,1.0,0.0,3,2.0,6.0,3
2806,0,1.0,46,1.0,1.0,0.0,2,3.0,6.0,3
2958,1,1.0,46,1.0,5.0,7.0,2,2.0,6.0,3
2966,0,1.0,46,1.0,1.0,1.0,1,3.0,6.0,3
3076,0,1.0,46,1.0,1.0,2.0,3,2.0,6.0,3
3136,1,1.0,46,1.0,3.0,2.0,2,4.0,6.0,3
3334,1,1.0,46,1.0,1.0,0.0,3,2.0,6.0,3
3432,0,1.0,46,0.0,1.0,1.0,1,2.0,6.0,3
3517,0,1.0,46,1.0,4.0,1.0,2,2.0,6.0,3
3670,1,1.0,46,0.0,7.0,6.0,1,6.0,6.0,3
3914,1,1.0,46,0.0,1.0,3.0,2,2.0,6.0,3
4035,0,1.0,46,1.0,3.0,4.0,3,3.0,6.0,3
4088,0,1.0,46,1.0,1.0,0.0,2,2.0,6.0,3
4117,0,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
4344,1,1.0,46,1.0,1.0,1.0,2,5.0,2.0,3
4358,0,1.0,46,0.0,1.0,5.0,3,5.0,6.0,3
4516,0,1.0,46,1.0,9.0,8.0,2,3.0,3.0,3
4566,0,1.0,46,1.0,1.0,0.0,1,4.0,6.0,3
4638,1,1.0,46,1.0,1.0,0.0,2,4.0,6.0,3
4696,1,1.0,46,1.0,1.0,0.0,3,2.0,6.0,3
4788,1,1.0,46,1.0,7.0,0.0,1,4.0,6.0,3
4896,0,1.0,46,1.0,1.0,0.0,2,2.0,1.0,3
4946,1,1.0,46,1.0,3.0,1.0,3,2.0,3.0,3
5022,1,1.0,46,0.0,7.0,1.0,2,3.0,1.0,3
5083,0,1.0,46,1.0,1.0,0.0,3,2.0,6.0,3
5161,1,1.0,46,1.0,1.0,0.0,2,4.0,7.0,3
5171,1,1.0,46,0.0,3.0,1.0,2,4.0,3.0,3
5469,1,1.0,46,1.0,1.0,1.0,2,5.0,6.0,3
6403,0,1.0,46,1.0,1.0,0.0,2,4.0,6.0,3
6474,0,1.0,46,1.0,1.0,0.0,3,2.0,6.0,3
6545,0,1.0,46,1.0,4.0,1.0,2,2.0,6.0,3
6797,0,1.0,46,1.0,1.0,1.0,2,2.0,2.0,3
6842,1,1.0,46,1.0,1.0,5.0,2,2.0,3.0,3
7099,0,1.0,46,1.0,1.0,4.0,1,5.0,6.0,3
7353,0,1.0,46,1.0,1.0,0.0,2,2.0,1.0,3
7370,0,1.0,46,1.0,1.0,3.0,2,5.0,6.0,3
7547,1,1.0,46,1.0,1.0,2.0,2,4.0,2.0,3
7649,0,1.0,46,1.0,1.0,9.0,2,4.0,6.0,3
7661,1,1.0,46,1.0,1.0,1.0,3,2.0,6.0,3
7886,1,1.0,46,1.0,1.0,1.0,2,4.0,3.0,3
7917,1,1.0,46,1.0,5.0,1.0,2,2.0,6.0,3
113,1,0.0,47,1.0,1.0,1.0,3,1.0,6.0,3
6183,0,0.0,47,1.0,1.0,0.0,3,1.0,1.0,3
91,0,1.0,47,1.0,1.0,1.0,2,4.0,3.0,3
152,0,1.0,47,1.0,4.0,0.0,2,2.0,6.0,3
280,1,1.0,47,1.0,7.0,1.0,2,4.0,6.0,3
456,1,1.0,47,1.0,1.0,0.0,3,4.0,6.0,3
628,1,1.0,47,1.0,1.0,13.0,3,1.0,6.0,3
747,1,1.0,47,0.0,3.0,0.0,2,4.0,6.0,3
820,1,1.0,47,1.0,1.0,0.0,2,4.0,3.0,3
1445,1,1.0,47,1.0,1.0,0.0,2,2.0,6.0,3
1458,0,1.0,47,1.0,1.0,0.0,2,2.0,6.0,3
1496,1,1.0,47,1.0,1.0,0.0,2,3.0,6.0,3
1529,0,1.0,47,1.0,1.0,7.0,2,2.0,6.0,3
1594,1,1.0,47,0.0,3.0,0.0,2,4.0,6.0,3
1704,1,1.0,47,0.0,3.0,1.0,2,5.0,6.0,3
1951,0,1.0,47,1.0,1.0,0.0,3,3.0,6.0,3
2085,0,1.0,47,1.0,1.0,7.0,2,4.0,6.0,3
2155,0,1.0,47,1.0,1.0,0.0,2,3.0,6.0,3
2431,1,1.0,47,1.0,1.0,13.0,2,4.0,6.0,3
2435,1,1.0,47,0.0,7.0,1.0,1,6.0,6.0,3
2490,1,1.0,47,0.0,3.0,0.0,1,5.0,6.0,3
2676,0,1.0,47,1.0,1.0,1.0,2,3.0,6.0,3
2852,0,1.0,47,1.0,5.0,8.0,2,2.0,6.0,3
3072,1,1.0,47,1.0,1.0,0.0,2,2.0,3.0,3
