,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
3172,1,1.0,35,1.0,3.0,0.0,3,2.0,6.0,4
3173,0,0.0,39,1.0,1.0,5.0,3,3.0,6.0,2
3174,1,1.0,79,1.0,6.0,2.0,3,1.0,6.0,4
3175,1,1.0,42,1.0,1.0,8.0,2,2.0,6.0,3
3176,1,1.0,42,0.0,4.0,1.0,2,3.0,6.0,3
3178,0,1.0,52,1.0,4.0,1.0,2,3.0,3.0,1
3179,1,1.0,59,1.0,1.0,1.0,1,2.0,6.0,3
3180,1,1.0,51,1.0,7.0,4.0,1,3.0,6.0,3
3181,0,0.0,32,1.0,2.0,0.0,3,1.0,4.0,4
3183,0,0.0,40,0.0,5.0,1.0,3,2.0,3.0,3
3184,0,0.0,61,1.0,3.0,3.0,3,1.0,6.0,1
3185,0,1.0,86,0.0,6.0,8.0,1,2.0,6.0,2
3186,0,1.0,29,1.0,1.0,10.0,3,2.0,6.0,2
3187,1,0.0,46,0.0,8.0,1.0,3,4.0,3.0,4
3188,1,0.0,28,1.0,1.0,8.0,3,3.0,6.0,3
3189,0,0.0,53,1.0,4.0,1.0,3,1.0,6.0,1
3190,1,0.0,32,0.0,3.0,0.0,3,6.0,3.0,4
3191,0,0.0,31,0.0,2.0,6.0,3,3.0,6.0,3
3192,1,0.0,25,0.0,5.0,9.0,3,4.0,6.0,1
3193,0,1.0,38,1.0,5.0,0.0,2,2.0,6.0,3
3194,0,1.0,43,1.0,1.0,0.0,2,2.0,1.0,3
3195,1,0.0,20,0.0,2.0,1.0,3,2.0,3.0,4
3196,1,1.0,33,1.0,3.0,1.0,3,2.0,7.0,1
3197,1,1.0,38,1.0,1.0,5.0,3,7.0,6.0,1
3198,1,0.0,27,0.0,2.0,1.0,3,4.0,6.0,3
3199,1,1.0,35,0.0,3.0,0.0,2,5.0,6.0,4
3200,0,1.0,36,0.0,4.0,0.0,3,3.0,2.0,2
3201,0,0.0,20,0.0,8.0,7.0,3,2.0,6.0,4
3202,0,1.0,53,1.0,8.0,6.0,3,1.0,6.0,4
3203,0,0.0,32,1.0,4.0,0.0,3,2.0,6.0,4
3204,1,1.0,55,1.0,3.0,1.0,2,3.0,7.0,2
3205,1,1.0,37,1.0,3.0,0.0,2,2.0,6.0,3
3206,1,0.0,43,1.0,2.0,1.0,3,7.0,6.0,4
3207,0,0.0,40,1.0,3.0,0.0,3,1.0,3.0,1
3208,0,1.0,87,0.0,6.0,1.0,3,1.0,6.0,1
3209,1,1.0,86,0.0,6.0,13.0,3,1.0,6.0,1
3210,0,0.0,42,1.0,4.0,11.0,3,1.0,6.0,4
3211,1,0.0,37,1.0,1.0,0.0,3,1.0,6.0,2
3212,1,0.0,19,0.0,5.0,0.0,3,4.0,6.0,4
3213,1,1.0,42,0.0,1.0,7.0,2,5.0,6.0,2
3214,1,1.0,33,0.0,5.0,0.0,3,4.0,4.0,4
3215,1,1.0,41,1.0,1.0,8.0,3,2.0,6.0,2
3216,1,0.0,22,0.0,2.0,10.0,3,4.0,6.0,4
3217,0,0.0,32,1.0,1.0,1.0,3,2.0,6.0,2
3218,1,1.0,83,1.0,7.0,0.0,1,3.0,6.0,2
3220,0,0.0,30,1.0,2.0,4.0,3,4.0,6.0,4
3221,1,0.0,27,0.0,1.0,9.0,3,8.0,6.0,4
3222,0,0.0,35,1.0,1.0,8.0,3,1.0,6.0,2
3223,1,0.0,23,0.0,2.0,1.0,3,2.0,6.0,4
3224,1,1.0,56,1.0,1.0,0.0,2,3.0,6.0,2
3225,0,0.0,25,0.0,5.0,1.0,3,3.0,6.0,2
3226,0,0.0,27,0.0,9.0,14.0,3,1.0,6.0,4
3227,1,1.0,43,1.0,5.0,3.0,2,2.0,6.0,2
3228,1,1.0,40,1.0,1.0,1.0,2,5.0,6.0,1
3229,0,1.0,45,0.0,1.0,4.0,2,4.0,6.0,2
3230,0,1.0,82,0.0,6.0,0.0,1,2.0,6.0,3
3231,0,0.0,28,1.0,1.0,1.0,3,1.0,6.0,1
3232,0,1.0,63,1.0,1.0,0.0,1,4.0,6.0,3
3233,0,0.0,35,1.0,1.0,13.0,3,2.0,6.0,2
3235,1,0.0,25,1.0,8.0,8.0,3,3.0,6.0,1
3236,1,1.0,49,1.0,1.0,2.0,2,4.0,2.0,3
3237,0,1.0,47,1.0,1.0,1.0,3,2.0,6.0,2
3238,1,1.0,30,1.0,1.0,0.0,2,2.0,6.0,2
3239,0,1.0,40,1.0,5.0,0.0,3,1.0,2.0,1
3240,1,1.0,39,1.0,2.0,7.0,2,5.0,3.0,1
3241,1,1.0,61,1.0,1.0,1.0,2,5.0,4.0,2
3242,0,0.0,28,0.0,4.0,1.0,3,4.0,4.0,1
3243,1,0.0,18,0.0,2.0,0.0,3,3.0,4.0,4
3244,0,1.0,55,1.0,1.0,0.0,2,4.0,6.0,3
3245,1,0.0,39,0.0,4.0,5.0,3,2.0,6.0,4
3246,0,0.0,29,1.0,5.0,10.0,3,5.0,6.0,4
3247,1,1.0,66,0.0,4.0,1.0,3,2.0,6.0,1
3248,0,0.0,46,1.0,4.0,1.0,3,1.0,6.0,4
3249,0,1.0,52,1.0,1.0,0.0,2,3.0,7.0,3
3251,0,1.0,84,0.0,6.0,1.0,1,2.0,6.0,2
3252,0,0.0,27,0.0,2.0,5.0,3,3.0,2.0,4
3253,0,1.0,37,1.0,1.0,1.0,2,3.0,3.0,2
3254,0,0.0,46,0.0,9.0,9.0,3,1.0,6.0,4
3255,0,0.0,22,0.0,2.0,0.0,3,3.0,6.0,4
3257,0,1.0,35,1.0,1.0,1.0,3,2.0,3.0,2
3258,1,1.0,39,0.0,7.0,5.0,1,3.0,4.0,4
3259,0,0.0,27,1.0,2.0,0.0,3,4.0,6.0,2
3260,1,1.0,65,0.0,4.0,1.0,1,2.0,6.0,2
3261,0,1.0,39,1.0,1.0,0.0,2,3.0,3.0,3
3262,1,0.0,31,1.0,1.0,4.0,3,4.0,6.0,1
3263,0,1.0,48,0.0,4.0,1.0,2,6.0,3.0,1
3265,0,1.0,40,1.0,4.0,12.0,2,3.0,6.0,2
3266,1,0.0,26,0.0,5.0,2.0,3,4.0,6.0,2
3267,1,0.0,35,1.0,1.0,0.0,3,1.0,6.0,1
3268,1,0.0,49,1.0,5.0,5.0,3,1.0,6.0,4
3269,1,1.0,26,0.0,1.0,7.0,3,4.0,4.0,1
3270,0,1.0,49,1.0,1.0,2.0,2,2.0,6.0,3
3271,1,0.0,19,0.0,2.0,1.0,3,8.0,4.0,4
3272,1,0.0,39,1.0,1.0,2.0,3,3.0,4.0,2
3273,1,1.0,37,1.0,7.0,0.0,1,4.0,6.0,2
3274,1,0.0,41,1.0,5.0,0.0,3,1.0,6.0,1
3275,0,0.0,26,1.0,9.0,8.0,3,2.0,6.0,4
3276,0,1.0,38,0.0,5.0,1.0,2,3.0,4.0,1
3277,1,1.0,35,1.0,1.0,0.0,3,3.0,6.0,3
3279,0,0.0,38,0.0,5.0,0.0,3,1.0,6.0,3
3281,1,0.0,21,0.0,5.0,9.0,3,3.0,7.0,4
3282,1,1.0,58,1.0,1.0,8.0,3,1.0,3.0,2
3283,0,0.0,28,0.0,1.0,5.0,3,5.0,3.0,3
3284,1,1.0,57,0.0,7.0,0.0,3,1.0,6.0,1
3286,0,1.0,52,0.0,8.0,1.0,1,3.0,4.0,4
3287,0,1.0,35,0.0,4.0,0.0,2,5.0,4.0,4
3288,0,1.0,30,1.0,5.0,4.0,3,2.0,6.0,4
3290,0,0.0,31,1.0,1.0,14.0,3,3.0,2.0,1
3291,1,1.0,37,1.0,5.0,0.0,2,2.0,6.0,1
3292,1,1.0,71,1.0,7.0,0.0,1,2.0,6.0,2
3293,1,1.0,66,1.0,2.0,0.0,3,1.0,4.0,4
3294,1,0.0,26,1.0,1.0,0.0,3,4.0,4.0,4
3295,0,0.0,31,0.0,2.0,8.0,3,4.0,6.0,4
3296,1,1.0,67,1.0,1.0,0.0,2,6.0,1.0,2
3297,0,1.0,51,1.0,1.0,1.0,2,5.0,6.0,3
3298,0,0.0,39,1.0,1.0,7.0,3,1.0,6.0,2
3299,0,1.0,60,1.0,1.0,2.0,2,2.0,3.0,3
3300,1,1.0,36,1.0,5.0,9.0,2,2.0,6.0,3
3301,0,0.0,30,0.0,4.0,0.0,3,1.0,6.0,1
3302,0,1.0,60,1.0,1.0,1.0,3,2.0,6.0,1
3303,0,1.0,40,1.0,1.0,6.0,2,2.0,6.0,3
3304,0,1.0,83,0.0,6.0,0.0,1,2.0,6.0,2
3305,1,1.0,33,0.0,5.0,0.0,2,5.0,6.0,4
3306,1,1.0,43,1.0,3.0,1.0,2,4.0,4.0,2
3307,1,1.0,71,0.0,6.0,0.0,3,5.0,3.0,4
3308,1,1.0,50,1.0,7.0,1.0,1,5.0,6.0,2
3309,1,1.0,57,1.0,1.0,1.0,2,2.0,6.0,3
3310,1,1.0,35,1.0,1.0,2.0,2,2.0,6.0,3
3311,0,1.0,66,1.0,1.0,0.0,1,3.0,6.0,2
3312,0,1.0,46,1.0,1.0,0.0,3,1.0,3.0,2
3313,1,0.0,26,0.0,2.0,1.0,3,1.0,4.0,4
3315,0,0.0,42,1.0,1.0,8.0,3,2.0,6.0,3
3316,0,1.0,40,1.0,3.0,1.0,3,2.0,6.0,2
3317,1,0.0,27,0.0,5.0,0.0,3,4.0,1.0,4
3318,0,1.0,37,1.0,1.0,2.0,3,2.0,7.0,3
3319,1,0.0,35,1.0,1.0,9.0,3,3.0,6.0,1
3320,1,0.0,28,1.0,2.0,0.0,3,1.0,6.0,4
3321,1,0.0,27,0.0,3.0,6.0,3,2.0,6.0,4
3322,0,1.0,81,1.0,6.0,1.0,3,1.0,6.0,3
3323,1,0.0,25,1.0,5.0,0.0,3,2.0,6.0,4
3324,1,1.0,72,1.0,7.0,1.0,1,2.0,6.0,3
3325,0,0.0,33,1.0,5.0,0.0,3,5.0,6.0,3
3326,1,1.0,40,1.0,4.0,7.0,3,2.0,3.0,2
3327,1,0.0,52,1.0,1.0,3.0,3,1.0,6.0,2
3329,0,1.0,48,1.0,1.0,2.0,2,4.0,6.0,3
3330,0,0.0,31,0.0,2.0,0.0,3,4.0,6.0,4
3331,0,0.0,35,1.0,1.0,1.0,3,1.0,6.0,2
3332,0,0.0,63,0.0,3.0,0.0,3,1.0,2.0,2
3333,0,1.0,37,1.0,1.0,7.0,2,2.0,2.0,3
3334,0,1.0,67,1.0,1.0,9.0,3,3.0,6.0,2
3335,0,0.0,37,1.0,2.0,1.0,3,1.0,6.0,2
3336,1,0.0,22,0.0,2.0,7.0,3,4.0,3.0,4
3337,0,1.0,46,1.0,3.0,4.0,3,3.0,6.0,3
3338,1,1.0,41,1.0,1.0,6.0,2,2.0,6.0,3
3339,0,0.0,59,1.0,3.0,1.0,3,2.0,6.0,1
3340,1,1.0,84,1.0,6.0,0.0,3,3.0,6.0,1
3341,1,1.0,50,1.0,1.0,1.0,3,3.0,6.0,1
3342,0,1.0,74,1.0,6.0,12.0,1,2.0,6.0,3
3343,1,0.0,48,1.0,3.0,0.0,3,3.0,6.0,1
3345,0,1.0,45,1.0,4.0,0.0,1,5.0,6.0,3
3346,1,1.0,53,1.0,2.0,0.0,1,4.0,6.0,1
3347,0,0.0,29,1.0,1.0,8.0,3,1.0,6.0,1
3349,0,0.0,50,1.0,4.0,1.0,3,5.0,6.0,1
3350,0,0.0,42,1.0,1.0,0.0,3,1.0,2.0,2
3351,1,0.0,29,1.0,3.0,8.0,3,4.0,6.0,3
3353,1,1.0,46,0.0,4.0,0.0,2,3.0,6.0,2
3356,0,1.0,41,0.0,8.0,8.0,3,2.0,6.0,1
3357,1,1.0,82,0.0,6.0,1.0,1,3.0,6.0,1
3358,1,1.0,43,0.0,1.0,0.0,2,2.0,6.0,3
3359,1,1.0,53,1.0,1.0,0.0,3,1.0,6.0,1
3360,1,0.0,29,0.0,2.0,0.0,3,3.0,6.0,3
3362,0,1.0,87,1.0,1.0,1.0,1,2.0,2.0,3
3363,1,1.0,62,1.0,3.0,0.0,2,4.0,6.0,2
3364,1,1.0,43,1.0,1.0,1.0,1,3.0,6.0,1
3365,1,0.0,36,0.0,3.0,8.0,3,2.0,6.0,4
3366,0,0.0,30,1.0,5.0,0.0,3,3.0,6.0,1
3367,0,0.0,37,0.0,9.0,8.0,3,1.0,6.0,4
3368,0,1.0,59,1.0,1.0,0.0,2,4.0,3.0,3
3369,0,1.0,35,1.0,1.0,8.0,1,5.0,6.0,2
3370,1,1.0,39,0.0,1.0,7.0,2,3.0,6.0,3
3371,0,0.0,19,0.0,2.0,0.0,3,5.0,6.0,4
3372,0,1.0,40,1.0,9.0,10.0,2,2.0,4.0,2
3373,1,1.0,43,0.0,8.0,3.0,1,4.0,4.0,1
3374,1,1.0,43,0.0,1.0,6.0,3,2.0,3.0,2
3375,1,1.0,29,1.0,1.0,9.0,2,2.0,6.0,2
3376,0,0.0,27,1.0,2.0,1.0,3,2.0,6.0,4
3377,0,0.0,23,0.0,2.0,6.0,3,3.0,3.0,4
3378,1,1.0,42,1.0,1.0,8.0,1,4.0,6.0,3
3379,1,0.0,65,1.0,7.0,9.0,3,3.0,6.0,4
3380,1,1.0,57,1.0,7.0,1.0,2,5.0,6.0,3
3382,1,1.0,30,1.0,5.0,0.0,3,3.0,6.0,4
3383,1,1.0,51,1.0,1.0,0.0,2,4.0,6.0,2
3384,1,1.0,39,1.0,1.0,10.0,3,2.0,4.0,3
3385,0,0.0,41,1.0,1.0,1.0,3,1.0,6.0,3
3386,1,0.0,29,0.0,8.0,9.0,3,4.0,3.0,3
3387,1,1.0,76,1.0,6.0,0.0,3,2.0,4.0,2
3388,1,0.0,23,0.0,2.0,8.0,3,4.0,1.0,4
3389,0,1.0,33,1.0,8.0,8.0,1,2.0,6.0,4
3390,0,0.0,43,1.0,4.0,3.0,3,2.0,4.0,1
3392,1,1.0,32,0.0,5.0,0.0,3,2.0,6.0,1
3393,1,1.0,65,1.0,3.0,1.0,3,1.0,6.0,2
3394,1,1.0,49,0.0,5.0,1.0,3,2.0,4.0,4
3395,0,1.0,48,1.0,9.0,1.0,3,4.0,6.0,2
3396,0,1.0,39,1.0,2.0,8.0,2,2.0,6.0,4
3397,1,0.0,27,1.0,1.0,1.0,3,3.0,6.0,1
3398,1,1.0,76,0.0,3.0,0.0,3,1.0,6.0,4
3399,1,1.0,35,1.0,1.0,9.0,2,2.0,6.0,3
3400,1,1.0,35,1.0,1.0,8.0,3,4.0,7.0,1
3401,0,1.0,48,0.0,5.0,4.0,3,1.0,4.0,4
3402,1,0.0,23,0.0,2.0,0.0,3,3.0,2.0,4
3403,0,1.0,42,1.0,1.0,5.0,3,1.0,6.0,1
3404,1,1.0,41,1.0,1.0,0.0,1,3.0,6.0,3
3406,1,1.0,60,1.0,3.0,0.0,3,2.0,3.0,1
3407,0,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
3408,0,0.0,20,0.0,2.0,8.0,3,4.0,2.0,4
3409,0,0.0,31,0.0,2.0,0.0,3,4.0,6.0,3
3410,1,0.0,26,0.0,5.0,0.0,3,2.0,6.0,4
3411,1,1.0,28,0.0,1.0,1.0,3,2.0,6.0,1
3412,0,0.0,18,0.0,2.0,7.0,3,6.0,6.0,4
3413,0,0.0,30,0.0,2.0,7.0,3,6.0,4.0,3
3414,0,0.0,39,1.0,3.0,11.0,3,1.0,6.0,1
3415,1,1.0,74,1.0,3.0,1.0,2,2.0,6.0,1
3416,0,0.0,52,1.0,1.0,9.0,3,1.0,6.0,3
3417,1,1.0,55,1.0,7.0,9.0,1,2.0,6.0,3
3418,1,0.0,31,1.0,2.0,0.0,3,4.0,6.0,3
3419,0,0.0,41,1.0,1.0,0.0,3,4.0,2.0,2
3420,1,1.0,59,1.0,1.0,1.0,2,4.0,6.0,2
3421,0,1.0,39,1.0,9.0,8.0,1,2.0,6.0,4
3422,1,1.0,79,0.0,6.0,9.0,3,3.0,6.0,4
3423,1,0.0,26,0.0,5.0,1.0,3,1.0,6.0,1
3425,0,1.0,66,1.0,4.0,0.0,2,3.0,6.0,1
3426,1,0.0,26,1.0,3.0,7.0,3,5.0,5.0,4
3427,0,0.0,41,1.0,1.0,1.0,3,1.0,4.0,1
3428,0,1.0,36,0.0,4.0,4.0,1,3.0,7.0,1
3429,0,0.0,38,1.0,4.0,3.0,3,1.0,2.0,2
3431,0,0.0,25,0.0,4.0,5.0,3,3.0,4.0,2
3432,1,0.0,32,0.0,2.0,0.0,3,5.0,6.0,2
3433,1,0.0,28,1.0,2.0,9.0,3,1.0,6.0,4
3434,1,0.0,29,0.0,3.0,1.0,3,4.0,4.0,1
3435,0,0.0,28,0.0,2.0,7.0,3,4.0,6.0,4
3436,1,0.0,26,1.0,2.0,8.0,3,5.0,6.0,4
3438,0,1.0,50,1.0,5.0,1.0,3,2.0,7.0,1
3439,1,1.0,70,1.0,6.0,1.0,3,2.0,6.0,2
3440,1,0.0,39,0.0,1.0,1.0,3,1.0,4.0,4
3441,1,1.0,60,1.0,1.0,0.0,2,2.0,6.0,1
3442,1,1.0,63,1.0,3.0,0.0,2,3.0,6.0,3
3443,0,1.0,68,0.0,6.0,1.0,3,2.0,4.0,2
3444,1,1.0,47,1.0,1.0,0.0,3,1.0,6.0,2
3446,1,1.0,46,0.0,1.0,1.0,1,3.0,6.0,2
3447,1,1.0,42,1.0,1.0,6.0,3,3.0,6.0,1
3448,0,1.0,48,1.0,1.0,0.0,2,5.0,4.0,2
3449,0,0.0,53,0.0,6.0,1.0,3,3.0,6.0,4
3450,1,1.0,65,1.0,3.0,0.0,2,2.0,6.0,2
3451,1,0.0,26,0.0,5.0,0.0,3,4.0,6.0,1
3452,1,0.0,35,1.0,5.0,0.0,3,1.0,6.0,4
3454,0,1.0,86,0.0,6.0,0.0,1,2.0,6.0,3
3455,0,0.0,30,1.0,5.0,1.0,3,4.0,2.0,1
3456,1,1.0,43,0.0,7.0,8.0,3,3.0,6.0,1
3457,0,1.0,38,1.0,1.0,4.0,3,1.0,6.0,2
3459,0,1.0,74,1.0,5.0,1.0,3,2.0,6.0,2
3460,1,1.0,89,0.0,6.0,0.0,3,1.0,6.0,1
3461,1,0.0,30,1.0,5.0,10.0,3,4.0,6.0,4
3462,1,1.0,33,0.0,7.0,0.0,1,5.0,3.0,4
3463,0,1.0,37,1.0,9.0,3.0,1,3.0,6.0,1
3464,1,1.0,69,0.0,6.0,0.0,1,2.0,6.0,3
3465,0,1.0,51,1.0,4.0,6.0,2,2.0,6.0,3
3466,1,0.0,19,0.0,1.0,10.0,3,3.0,6.0,1
3467,1,1.0,45,1.0,3.0,0.0,2,2.0,4.0,2
3468,0,0.0,32,0.0,5.0,0.0,3,5.0,4.0,4
3469,0,0.0,22,0.0,5.0,3.0,3,4.0,2.0,4
3470,0,0.0,26,0.0,4.0,1.0,3,6.0,6.0,1
3471,0,1.0,43,1.0,1.0,0.0,1,3.0,6.0,2
3472,1,0.0,19,0.0,2.0,7.0,3,2.0,6.0,4
3475,0,0.0,20,0.0,8.0,1.0,3,2.0,3.0,4
3477,0,0.0,31,1.0,3.0,9.0,3,3.0,7.0,4
3478,1,0.0,25,1.0,1.0,9.0,3,3.0,6.0,1
3479,1,1.0,41,1.0,2.0,8.0,3,3.0,6.0,3
3480,1,1.0,36,1.0,7.0,9.0,1,3.0,6.0,3
3481,1,1.0,48,1.0,1.0,1.0,1,5.0,2.0,3
3482,1,0.0,27,0.0,1.0,1.0,3,1.0,6.0,2
3483,1,0.0,35,1.0,6.0,1.0,3,1.0,4.0,4
3484,0,1.0,39,1.0,5.0,0.0,2,3.0,6.0,3
3485,1,1.0,38,0.0,7.0,0.0,2,3.0,6.0,1
3486,0,1.0,57,1.0,1.0,7.0,2,3.0,6.0,3
3487,1,0.0,38,1.0,1.0,1.0,3,1.0,6.0,1
3488,1,1.0,80,0.0,1.0,1.0,3,2.0,6.0,1
3489,1,1.0,61,1.0,3.0,9.0,2,2.0,6.0,3
3490,1,0.0,29,1.0,2.0,5.0,3,4.0,2.0,4
3492,0,1.0,83,0.0,6.0,1.0,3,1.0,6.0,4
3493,1,1.0,37,1.0,3.0,0.0,2,3.0,6.0,2
3494,1,1.0,35,0.0,1.0,0.0,3,6.0,4.0,3
3495,1,1.0,41,1.0,5.0,9.0,2,2.0,6.0,2
3496,1,1.0,81,0.0,3.0,1.0,3,1.0,6.0,1
3497,0,1.0,58,1.0,9.0,2.0,3,1.0,6.0,3
3498,0,0.0,38,0.0,4.0,8.0,3,1.0,4.0,1
3499,1,1.0,18,0.0,5.0,10.0,3,2.0,6.0,4
3500,1,0.0,37,1.0,1.0,1.0,3,4.0,6.0,2
3501,1,1.0,43,0.0,1.0,4.0,2,2.0,6.0,3
3502,0,0.0,36,1.0,5.0,4.0,3,1.0,2.0,2
3503,0,1.0,76,1.0,6.0,0.0,1,2.0,6.0,1
3504,1,0.0,33,0.0,3.0,14.0,3,1.0,6.0,4
3505,1,1.0,43,0.0,7.0,1.0,1,5.0,4.0,2
3506,1,1.0,47,0.0,7.0,1.0,1,7.0,2.0,4
3507,1,1.0,81,0.0,6.0,8.0,3,2.0,6.0,2
3508,1,0.0,27,1.0,1.0,10.0,3,3.0,6.0,4
3510,0,0.0,38,1.0,5.0,4.0,3,3.0,6.0,1
3511,1,1.0,37,1.0,7.0,0.0,2,5.0,6.0,2
3512,1,0.0,47,0.0,3.0,1.0,3,1.0,4.0,1
3513,1,1.0,51,0.0,3.0,1.0,2,5.0,4.0,4
3514,0,1.0,86,0.0,6.0,1.0,1,2.0,6.0,1
3515,0,1.0,56,1.0,3.0,1.0,2,2.0,6.0,1
3517,1,1.0,33,1.0,5.0,0.0,2,2.0,6.0,2
3518,0,0.0,32,0.0,3.0,3.0,3,6.0,4.0,4
3519,1,1.0,26,0.0,1.0,3.0,3,2.0,6.0,1
3520,1,1.0,70,1.0,1.0,1.0,3,2.0,6.0,2
3521,1,1.0,30,0.0,7.0,5.0,1,4.0,6.0,1
3522,1,1.0,37,0.0,7.0,9.0,1,6.0,6.0,4
3523,0,0.0,30,1.0,5.0,0.0,3,9.0,4.0,1
3524,0,0.0,23,0.0,5.0,0.0,3,3.0,6.0,3
3525,0,0.0,42,1.0,1.0,0.0,3,2.0,1.0,2
3526,1,1.0,48,0.0,7.0,1.0,1,4.0,1.0,2
3527,1,0.0,28,1.0,2.0,0.0,3,7.0,6.0,3
3528,0,1.0,65,1.0,1.0,3.0,2,2.0,6.0,3
3529,0,0.0,28,0.0,5.0,0.0,3,5.0,3.0,1
3531,1,1.0,35,1.0,1.0,4.0,2,2.0,2.0,3
3533,1,1.0,68,1.0,3.0,0.0,3,3.0,2.0,1
3534,1,1.0,52,0.0,4.0,0.0,2,6.0,4.0,2
3535,1,0.0,20,0.0,2.0,5.0,3,5.0,2.0,4
3536,1,1.0,35,1.0,1.0,7.0,3,3.0,6.0,4
3537,0,0.0,21,1.0,2.0,0.0,3,4.0,1.0,4
3538,0,0.0,42,0.0,3.0,1.0,3,3.0,6.0,1
3540,0,0.0,32,0.0,1.0,1.0,3,6.0,4.0,4
3541,1,0.0,19,0.0,2.0,8.0,3,5.0,2.0,4
3543,1,0.0,27,1.0,2.0,1.0,3,3.0,6.0,3
3545,0,1.0,55,1.0,1.0,1.0,2,3.0,6.0,2
3546,0,0.0,22,0.0,6.0,8.0,3,1.0,6.0,4
3547,0,0.0,46,1.0,1.0,1.0,3,1.0,3.0,2
3548,1,1.0,65,1.0,3.0,3.0,3,3.0,6.0,3
3549,0,0.0,18,0.0,2.0,0.0,3,4.0,6.0,4
3550,0,1.0,53,1.0,1.0,2.0,2,4.0,6.0,3
3551,1,1.0,59,0.0,7.0,0.0,3,5.0,4.0,2
3552,0,0.0,32,1.0,2.0,8.0,3,3.0,6.0,4
3553,1,1.0,39,1.0,1.0,1.0,2,3.0,6.0,2
3554,1,1.0,88,0.0,1.0,7.0,3,1.0,6.0,4
3555,1,1.0,61,1.0,7.0,9.0,1,3.0,6.0,3
3557,1,0.0,31,1.0,2.0,1.0,3,4.0,6.0,4
3558,1,1.0,58,1.0,1.0,1.0,2,4.0,6.0,3
3559,0,0.0,27,1.0,8.0,3.0,3,3.0,6.0,4
3560,0,1.0,51,1.0,4.0,1.0,2,2.0,6.0,3
3561,0,1.0,48,1.0,4.0,0.0,1,4.0,6.0,2
3562,1,0.0,25,1.0,7.0,3.0,3,3.0,6.0,4
3563,1,1.0,89,0.0,7.0,0.0,1,2.0,6.0,1
3564,0,0.0,40,1.0,1.0,6.0,3,1.0,6.0,3
3565,1,0.0,56,1.0,1.0,2.0,3,1.0,6.0,2
3566,1,1.0,36,1.0,3.0,9.0,1,3.0,6.0,2
3567,0,0.0,38,1.0,5.0,5.0,3,5.0,2.0,1
3568,1,1.0,47,1.0,3.0,1.0,3,4.0,6.0,3
3569,1,1.0,61,1.0,1.0,1.0,2,4.0,6.0,3
3570,1,1.0,89,1.0,6.0,0.0,1,2.0,6.0,3
3571,1,1.0,55,0.0,9.0,2.0,3,1.0,3.0,1
3572,0,1.0,43,1.0,1.0,4.0,2,2.0,6.0,1
3573,1,0.0,28,0.0,5.0,10.0,3,3.0,6.0,3
3574,1,1.0,42,0.0,3.0,0.0,2,4.0,4.0,2
3575,1,0.0,59,1.0,1.0,1.0,3,1.0,6.0,2
3576,1,1.0,43,1.0,5.0,14.0,3,2.0,6.0,1
3577,0,0.0,42,1.0,8.0,10.0,3,3.0,6.0,4
3578,1,1.0,29,0.0,3.0,7.0,2,2.0,3.0,4
3579,0,0.0,21,0.0,2.0,8.0,3,7.0,2.0,4
3580,1,0.0,41,1.0,3.0,7.0,3,2.0,1.0,4
3581,1,1.0,48,1.0,5.0,0.0,2,3.0,3.0,1
3582,1,0.0,31,0.0,2.0,1.0,3,4.0,6.0,3
3583,1,0.0,26,1.0,5.0,4.0,3,3.0,2.0,1
3586,0,1.0,52,0.0,4.0,9.0,2,5.0,4.0,2
3587,0,1.0,50,1.0,1.0,4.0,2,2.0,5.0,3
3588,1,1.0,71,1.0,7.0,0.0,1,3.0,6.0,1
3589,0,1.0,59,0.0,3.0,8.0,2,2.0,6.0,2
3591,1,1.0,29,0.0,7.0,1.0,1,3.0,6.0,4
3592,1,1.0,43,0.0,7.0,4.0,2,5.0,4.0,1
3593,0,0.0,52,1.0,1.0,1.0,3,1.0,6.0,1
3594,0,0.0,59,1.0,5.0,0.0,3,4.0,6.0,2
3596,0,0.0,39,1.0,1.0,0.0,3,1.0,4.0,2
3597,1,1.0,39,1.0,3.0,1.0,2,2.0,6.0,2
3598,0,1.0,46,1.0,3.0,5.0,3,2.0,6.0,1
3599,1,0.0,33,0.0,8.0,0.0,3,4.0,3.0,3
3600,1,1.0,53,1.0,7.0,0.0,1,4.0,6.0,3
3601,0,1.0,62,1.0,1.0,1.0,3,1.0,6.0,2
3602,1,1.0,46,1.0,1.0,1.0,2,5.0,2.0,3
3604,1,0.0,62,1.0,3.0,1.0,3,4.0,2.0,3
3605,0,0.0,25,0.0,1.0,1.0,3,3.0,6.0,3
3606,1,0.0,22,0.0,8.0,3.0,3,6.0,3.0,4
3607,0,1.0,47,1.0,1.0,1.0,1,6.0,6.0,2
3609,1,0.0,25,0.0,3.0,5.0,3,2.0,6.0,4
3610,1,1.0,27,0.0,7.0,0.0,3,6.0,6.0,4
3611,1,1.0,38,1.0,3.0,2.0,2,3.0,3.0,2
3612,0,1.0,46,0.0,1.0,5.0,3,5.0,6.0,3
3613,0,1.0,37,1.0,1.0,1.0,3,2.0,6.0,3
3615,0,0.0,29,0.0,1.0,1.0,3,1.0,3.0,1
