,Пол,Семейное_положение,Возраст,Высшее_образование,Профессия,Опыт_работы,Уровень_расходов,Размер_семьи,Анонимная_категория,Целевая_категория
3848,0,1.0,29,1.0,1.0,10.0,3,2.0,6.0,2
3849,1,0.0,46,0.0,8.0,1.0,3,4.0,3.0,4
3850,1,0.0,28,1.0,1.0,8.0,3,3.0,6.0,3
3851,0,0.0,53,1.0,4.0,1.0,3,1.0,6.0,1
3852,0,1.0,65,0.0,8.0,,3,,6.0,4
3853,1,0.0,32,0.0,3.0,0.0,3,6.0,3.0,4
3854,0,0.0,31,0.0,2.0,6.0,3,3.0,6.0,3
3855,1,0.0,25,0.0,5.0,9.0,3,4.0,6.0,1
3856,0,0.0,33,0.0,4.0,,3,3.0,6.0,3
3857,0,1.0,38,1.0,5.0,0.0,2,2.0,6.0,3
3858,0,1.0,43,1.0,1.0,0.0,2,2.0,1.0,3
3859,1,0.0,20,0.0,2.0,1.0,3,2.0,3.0,4
3860,1,1.0,33,1.0,3.0,1.0,3,2.0,7.0,1
3861,0,1.0,50,,1.0,0.0,2,3.0,2.0,3
3862,0,1.0,37,0.0,4.0,,2,4.0,4.0,1
3863,1,1.0,38,1.0,1.0,5.0,3,7.0,6.0,1
3864,0,0.0,43,0.0,8.0,10.0,3,,3.0,4
3865,1,0.0,27,0.0,2.0,1.0,3,4.0,6.0,3
3866,1,1.0,35,0.0,3.0,0.0,2,5.0,6.0,4
3867,0,1.0,36,0.0,4.0,0.0,3,3.0,2.0,2
3868,0,0.0,20,0.0,8.0,7.0,3,2.0,6.0,4
3869,0,1.0,53,1.0,8.0,6.0,3,1.0,6.0,4
3870,1,1.0,36,0.0,5.0,,3,1.0,4.0,1
3871,0,0.0,32,1.0,4.0,0.0,3,2.0,6.0,4
3872,1,1.0,55,1.0,3.0,1.0,2,3.0,7.0,2
3873,1,1.0,37,1.0,3.0,0.0,2,2.0,6.0,3
3874,0,0.0,27,1.0,2.0,,3,,6.0,4
3875,1,0.0,43,1.0,2.0,1.0,3,7.0,6.0,4
3876,0,0.0,32,1.0,4.0,,3,,3.0,4
3877,0,0.0,40,1.0,3.0,0.0,3,1.0,3.0,1
3878,0,1.0,87,0.0,6.0,1.0,3,1.0,6.0,1
3879,1,1.0,86,0.0,6.0,13.0,3,1.0,6.0,1
3880,0,0.0,42,1.0,4.0,11.0,3,1.0,6.0,4
3881,1,0.0,37,1.0,1.0,0.0,3,1.0,6.0,2
3882,0,0.0,25,0.0,5.0,,3,7.0,6.0,4
3883,1,0.0,19,0.0,5.0,0.0,3,4.0,6.0,4
3884,1,1.0,42,0.0,1.0,7.0,2,5.0,6.0,2
3885,1,1.0,33,0.0,5.0,0.0,3,4.0,4.0,4
3886,1,1.0,41,1.0,1.0,8.0,3,2.0,6.0,2
3887,0,0.0,27,1.0,5.0,,3,2.0,3.0,4
3888,1,1.0,84,0.0,6.0,,3,,6.0,4
3889,1,0.0,22,0.0,2.0,10.0,3,4.0,6.0,4
3890,0,0.0,32,1.0,1.0,1.0,3,2.0,6.0,2
3891,1,1.0,83,1.0,7.0,0.0,1,3.0,6.0,2
3892,1,1.0,50,1.0,1.0,1.0,2,3.0,6.0,3
3893,0,0.0,30,1.0,2.0,4.0,3,4.0,6.0,4
3894,0,0.0,23,0.0,2.0,,3,4.0,6.0,4
3895,1,0.0,27,0.0,1.0,9.0,3,8.0,6.0,4
3896,0,0.0,35,1.0,1.0,8.0,3,1.0,6.0,2
3897,1,0.0,23,0.0,2.0,1.0,3,2.0,6.0,4
3898,1,1.0,56,1.0,1.0,0.0,2,3.0,6.0,2
3899,0,1.0,41,1.0,1.0,1.0,2,,2.0,2
3900,0,0.0,25,0.0,5.0,1.0,3,3.0,6.0,2
3901,1,1.0,41,1.0,5.0,,3,2.0,6.0,3
3902,0,0.0,27,0.0,9.0,14.0,3,1.0,6.0,4
3903,1,1.0,43,1.0,5.0,3.0,2,2.0,6.0,2
3904,1,1.0,40,1.0,1.0,1.0,2,5.0,6.0,1
3905,0,,60,0.0,4.0,1.0,1,2.0,4.0,2
3906,0,1.0,45,0.0,1.0,4.0,2,4.0,6.0,2
3907,0,1.0,82,0.0,6.0,0.0,1,2.0,6.0,3
3908,0,0.0,28,1.0,1.0,1.0,3,1.0,6.0,1
3909,0,1.0,63,1.0,1.0,0.0,1,4.0,6.0,3
3910,0,0.0,35,1.0,1.0,13.0,3,2.0,6.0,2
3911,0,1.0,89,0.0,6.0,1.0,1,2.0,6.0,1
3912,1,0.0,20,0.0,2.0,,3,4.0,6.0,4
3913,0,0.0,40,1.0,2.0,,3,1.0,4.0,1
3914,1,1.0,46,0.0,1.0,3.0,2,2.0,,3
3915,1,0.0,25,1.0,8.0,8.0,3,3.0,6.0,1
3916,0,,46,1.0,3.0,6.0,3,3.0,6.0,1
3917,1,1.0,49,1.0,1.0,2.0,2,4.0,2.0,3
3918,0,1.0,47,1.0,1.0,1.0,3,2.0,6.0,2
3919,1,1.0,30,1.0,1.0,0.0,2,2.0,6.0,2
3920,0,1.0,40,1.0,5.0,0.0,3,1.0,2.0,1
3921,1,1.0,39,1.0,2.0,7.0,2,5.0,3.0,1
3922,1,1.0,61,1.0,1.0,1.0,2,5.0,4.0,2
3923,0,0.0,28,0.0,4.0,1.0,3,4.0,4.0,1
3924,1,0.0,18,0.0,2.0,0.0,3,3.0,4.0,4
3925,0,1.0,55,1.0,1.0,0.0,2,4.0,6.0,3
3926,1,0.0,39,0.0,4.0,5.0,3,2.0,6.0,4
3927,0,1.0,47,0.0,4.0,8.0,2,,4.0,1
3928,0,0.0,29,1.0,5.0,10.0,3,5.0,6.0,4
3929,1,1.0,66,0.0,4.0,1.0,3,2.0,6.0,1
3930,0,0.0,46,1.0,4.0,1.0,3,1.0,6.0,4
3931,0,1.0,52,1.0,1.0,0.0,2,3.0,7.0,3
3932,0,0.0,23,0.0,2.0,0.0,3,4.0,6.0,4
3933,0,1.0,84,0.0,6.0,1.0,1,2.0,6.0,2
3934,0,0.0,27,0.0,2.0,5.0,3,3.0,2.0,4
3935,0,1.0,37,1.0,1.0,1.0,2,3.0,3.0,2
3936,0,0.0,46,0.0,9.0,9.0,3,1.0,6.0,4
3937,0,0.0,22,0.0,2.0,0.0,3,3.0,6.0,4
3938,1,1.0,42,1.0,1.0,0.0,2,2.0,6.0,3
3939,0,1.0,35,1.0,1.0,1.0,3,2.0,3.0,2
3940,1,1.0,39,0.0,7.0,5.0,1,3.0,4.0,4
3941,0,0.0,27,1.0,2.0,0.0,3,4.0,6.0,2
3942,1,1.0,65,0.0,4.0,1.0,1,2.0,6.0,2
3943,0,1.0,39,1.0,1.0,0.0,2,3.0,3.0,3
3944,0,0.0,22,0.0,3.0,,3,3.0,6.0,4
3945,1,0.0,31,1.0,1.0,4.0,3,4.0,6.0,1
3946,0,1.0,48,0.0,4.0,1.0,2,6.0,3.0,1
3947,0,1.0,58,1.0,1.0,1.0,2,2.0,6.0,3
3948,0,1.0,74,1.0,6.0,1.0,1,,6.0,2
3949,0,1.0,40,1.0,4.0,12.0,2,3.0,6.0,2
3950,1,0.0,26,0.0,5.0,2.0,3,4.0,6.0,2
3951,1,0.0,35,1.0,1.0,0.0,3,1.0,6.0,1
3952,0,0.0,43,1.0,2.0,8.0,3,1.0,,4
3953,1,0.0,49,1.0,5.0,5.0,3,1.0,6.0,4
3954,1,1.0,26,0.0,1.0,7.0,3,4.0,4.0,1
3955,0,1.0,74,1.0,6.0,,1,2.0,6.0,1
3956,0,1.0,56,1.0,4.0,,1,3.0,3.0,2
3957,0,1.0,49,1.0,1.0,2.0,2,2.0,6.0,3
3958,1,0.0,19,0.0,2.0,1.0,3,8.0,4.0,4
3959,1,0.0,39,1.0,1.0,2.0,3,3.0,4.0,2
3960,1,1.0,37,1.0,7.0,0.0,1,4.0,6.0,2
3961,1,0.0,41,1.0,5.0,0.0,3,1.0,6.0,1
3962,0,0.0,26,1.0,9.0,8.0,3,2.0,6.0,4
3963,0,1.0,38,0.0,5.0,1.0,2,3.0,4.0,1
3964,1,1.0,35,1.0,1.0,0.0,3,3.0,6.0,3
3965,1,1.0,49,1.0,1.0,0.0,2,2.0,6.0,3
3966,1,,60,0.0,4.0,0.0,2,3.0,4.0,1
3967,0,0.0,38,0.0,5.0,0.0,3,1.0,6.0,3
3968,1,1.0,52,,3.0,,2,5.0,4.0,2
3969,1,1.0,70,0.0,7.0,1.0,1,2.0,6.0,1
3970,1,0.0,21,0.0,5.0,9.0,3,3.0,7.0,4
3971,1,1.0,58,1.0,1.0,8.0,3,1.0,3.0,2
3972,0,0.0,28,0.0,1.0,5.0,3,5.0,3.0,3
3973,1,1.0,57,0.0,7.0,0.0,3,1.0,6.0,1
3974,1,1.0,37,1.0,1.0,1.0,2,2.0,6.0,2
3975,0,1.0,52,0.0,8.0,1.0,1,3.0,4.0,4
3976,0,1.0,35,0.0,4.0,0.0,2,5.0,4.0,4
3977,0,1.0,30,1.0,5.0,4.0,3,2.0,6.0,4
3978,1,1.0,35,1.0,1.0,0.0,2,2.0,6.0,3
3979,0,0.0,31,1.0,1.0,14.0,3,3.0,2.0,1
3980,1,1.0,37,1.0,5.0,0.0,2,2.0,6.0,1
3981,1,1.0,71,1.0,7.0,0.0,1,2.0,6.0,2
3982,1,1.0,66,1.0,2.0,0.0,3,1.0,4.0,4
3983,0,1.0,25,1.0,9.0,9.0,2,2.0,,1
3984,1,0.0,26,1.0,1.0,0.0,3,4.0,4.0,4
3985,0,0.0,31,0.0,2.0,8.0,3,4.0,6.0,4
3986,1,1.0,67,1.0,1.0,0.0,2,6.0,1.0,2
3987,0,1.0,51,1.0,1.0,1.0,2,5.0,6.0,3
3988,0,0.0,39,1.0,1.0,7.0,3,1.0,6.0,2
3989,0,1.0,60,1.0,1.0,2.0,2,2.0,3.0,3
3990,0,1.0,46,0.0,3.0,4.0,2,,4.0,1
3991,1,1.0,36,1.0,5.0,9.0,2,2.0,6.0,3
3992,0,0.0,18,,2.0,0.0,3,3.0,3.0,4
3993,0,0.0,30,0.0,4.0,0.0,3,1.0,6.0,1
3994,0,1.0,69,1.0,1.0,,2,2.0,3.0,3
3995,1,0.0,32,0.0,9.0,8.0,3,,4.0,1
3996,0,1.0,60,1.0,1.0,1.0,3,2.0,6.0,1
3997,0,1.0,40,1.0,1.0,6.0,2,2.0,6.0,3
3998,0,1.0,83,0.0,6.0,0.0,1,2.0,6.0,2
3999,1,1.0,51,1.0,1.0,0.0,2,,6.0,3
4000,1,1.0,33,0.0,5.0,0.0,2,5.0,6.0,4
4001,1,1.0,43,1.0,3.0,1.0,2,4.0,4.0,2
4002,1,1.0,71,0.0,6.0,0.0,3,5.0,3.0,4
4003,1,1.0,50,1.0,7.0,1.0,1,5.0,6.0,2
4004,1,1.0,57,1.0,1.0,1.0,2,2.0,6.0,3
4005,1,1.0,35,1.0,1.0,2.0,2,2.0,6.0,3
4006,0,1.0,66,1.0,1.0,0.0,1,3.0,6.0,2
4007,0,1.0,46,1.0,1.0,0.0,3,1.0,3.0,2
4008,1,0.0,26,0.0,2.0,1.0,3,1.0,4.0,4
4009,1,0.0,21,0.0,2.0,1.0,3,3.0,3.0,4
4010,0,0.0,42,1.0,1.0,8.0,3,2.0,6.0,3
4011,0,1.0,40,1.0,3.0,1.0,3,2.0,6.0,2
4012,1,0.0,27,0.0,5.0,0.0,3,4.0,1.0,4
4013,0,1.0,37,1.0,1.0,2.0,3,2.0,7.0,3
4014,0,1.0,70,,6.0,,1,,6.0,1
4015,1,0.0,35,1.0,1.0,9.0,3,3.0,6.0,1
4016,1,0.0,28,1.0,2.0,0.0,3,1.0,6.0,4
4017,1,0.0,27,0.0,3.0,6.0,3,2.0,6.0,4
4018,0,1.0,81,1.0,6.0,1.0,3,1.0,6.0,3
4019,1,0.0,25,1.0,5.0,0.0,3,2.0,6.0,4
4020,1,1.0,72,1.0,7.0,1.0,1,2.0,6.0,3
4021,0,0.0,33,1.0,5.0,0.0,3,5.0,6.0,3
4022,1,1.0,40,1.0,4.0,7.0,3,2.0,3.0,2
4023,1,0.0,52,1.0,1.0,3.0,3,1.0,6.0,2
4024,1,0.0,23,0.0,2.0,0.0,3,4.0,6.0,4
4025,0,1.0,48,1.0,1.0,2.0,2,4.0,6.0,3
4026,0,0.0,31,0.0,2.0,0.0,3,4.0,6.0,4
4027,0,0.0,35,1.0,1.0,1.0,3,1.0,6.0,2
4028,0,0.0,63,0.0,3.0,0.0,3,1.0,2.0,2
4029,1,1.0,63,1.0,,1.0,2,2.0,6.0,3
4030,1,,28,1.0,4.0,1.0,3,2.0,4.0,2
4031,0,1.0,37,1.0,1.0,7.0,2,2.0,2.0,3
4032,0,1.0,67,1.0,1.0,9.0,3,3.0,6.0,2
4033,0,0.0,37,1.0,2.0,1.0,3,1.0,6.0,2
4034,1,0.0,22,0.0,2.0,7.0,3,4.0,3.0,4
4035,0,1.0,46,1.0,3.0,4.0,3,3.0,6.0,3
4036,1,1.0,41,1.0,1.0,6.0,2,2.0,6.0,3
4037,0,0.0,59,1.0,3.0,1.0,3,2.0,6.0,1
4038,1,,23,0.0,2.0,8.0,1,5.0,6.0,4
4039,1,1.0,84,1.0,6.0,0.0,3,3.0,6.0,1
4040,0,1.0,89,,1.0,1.0,1,2.0,6.0,3
4041,1,1.0,50,1.0,1.0,1.0,3,3.0,6.0,1
4042,0,1.0,52,0.0,4.0,0.0,3,,4.0,1
4043,0,1.0,74,1.0,6.0,12.0,1,2.0,6.0,3
4044,1,0.0,48,1.0,3.0,0.0,3,3.0,6.0,1
4045,1,1.0,47,1.0,3.0,1.0,2,4.0,6.0,3
4046,0,1.0,45,1.0,4.0,0.0,1,5.0,6.0,3
4047,1,,53,1.0,7.0,,1,3.0,6.0,4
4048,1,1.0,53,1.0,2.0,0.0,1,4.0,6.0,1
4049,0,0.0,29,1.0,1.0,8.0,3,1.0,6.0,1
4050,1,0.0,19,0.0,2.0,0.0,3,3.0,6.0,4
4051,0,0.0,50,1.0,4.0,1.0,3,5.0,6.0,1
4052,0,0.0,42,1.0,1.0,0.0,3,1.0,2.0,2
4053,1,0.0,29,1.0,3.0,8.0,3,4.0,6.0,3
4054,1,1.0,40,1.0,8.0,,2,2.0,2.0,1
4055,1,0.0,18,0.0,3.0,1.0,3,4.0,6.0,4
4056,1,1.0,46,0.0,4.0,0.0,2,3.0,6.0,2
4057,1,1.0,68,1.0,6.0,,1,2.0,6.0,4
4058,1,1.0,72,1.0,1.0,0.0,2,2.0,6.0,2
4059,1,1.0,66,1.0,6.0,1.0,1,2.0,4.0,3
4060,0,,63,1.0,1.0,,2,2.0,6.0,3
4061,0,1.0,41,0.0,8.0,8.0,3,2.0,6.0,1
4062,1,1.0,82,0.0,6.0,1.0,1,3.0,6.0,1
4063,1,1.0,43,0.0,1.0,0.0,2,2.0,6.0,3
4064,1,1.0,53,1.0,1.0,0.0,3,1.0,6.0,1
4065,1,0.0,29,0.0,2.0,0.0,3,3.0,6.0,3
4066,0,1.0,53,1.0,1.0,0.0,2,3.0,6.0,3
4067,0,1.0,87,1.0,1.0,1.0,1,2.0,2.0,3
4068,1,1.0,62,1.0,3.0,0.0,2,4.0,6.0,2
4069,1,1.0,43,1.0,1.0,1.0,1,3.0,6.0,1
4070,1,0.0,36,0.0,3.0,8.0,3,2.0,6.0,4
4071,0,0.0,30,1.0,5.0,0.0,3,3.0,6.0,1
4072,0,0.0,37,0.0,9.0,8.0,3,1.0,6.0,4
4073,0,1.0,59,1.0,1.0,0.0,2,4.0,3.0,3
4074,0,1.0,35,1.0,1.0,8.0,1,5.0,6.0,2
4075,1,1.0,39,0.0,1.0,7.0,2,3.0,6.0,3
4076,0,0.0,19,0.0,2.0,0.0,3,5.0,6.0,4
4077,0,1.0,75,1.0,6.0,1.0,3,,3.0,4
4078,0,1.0,40,1.0,9.0,10.0,2,2.0,4.0,2
4079,1,1.0,62,1.0,,8.0,2,2.0,6.0,3
4080,1,1.0,43,0.0,8.0,3.0,1,4.0,4.0,1
4081,1,1.0,43,0.0,1.0,6.0,3,2.0,3.0,2
4082,1,1.0,29,1.0,1.0,9.0,2,2.0,6.0,2
4083,0,0.0,27,1.0,2.0,1.0,3,2.0,6.0,4
4084,0,0.0,23,0.0,2.0,6.0,3,3.0,3.0,4
4085,1,1.0,42,1.0,1.0,8.0,1,4.0,6.0,3
4086,1,0.0,65,1.0,7.0,9.0,3,3.0,6.0,4
4087,1,1.0,57,1.0,7.0,1.0,2,5.0,6.0,3
4088,0,1.0,46,1.0,1.0,0.0,2,2.0,6.0,3
4089,1,1.0,30,1.0,5.0,0.0,3,3.0,6.0,4
4090,1,1.0,51,1.0,1.0,0.0,2,4.0,6.0,2
4091,1,1.0,39,1.0,1.0,10.0,3,2.0,4.0,3
4092,0,0.0,41,1.0,1.0,1.0,3,1.0,6.0,3
4093,1,0.0,29,0.0,8.0,9.0,3,4.0,3.0,3
4094,1,1.0,76,1.0,6.0,0.0,3,2.0,4.0,2
4095,1,0.0,33,1.0,1.0,,3,,2.0,1
4096,1,0.0,23,0.0,2.0,8.0,3,4.0,1.0,4
4097,0,1.0,33,1.0,8.0,8.0,1,2.0,6.0,4
4098,0,0.0,43,1.0,4.0,3.0,3,2.0,4.0,1
4099,1,1.0,35,1.0,1.0,1.0,2,4.0,6.0,3
4100,1,1.0,32,0.0,5.0,0.0,3,2.0,6.0,1
4101,1,1.0,65,1.0,3.0,1.0,3,1.0,6.0,2
4102,1,1.0,49,0.0,5.0,1.0,3,2.0,4.0,4
4103,0,1.0,48,1.0,9.0,1.0,3,4.0,6.0,2
4104,0,1.0,39,1.0,2.0,8.0,2,2.0,6.0,4
4105,1,0.0,27,1.0,1.0,1.0,3,3.0,6.0,1
4106,0,0.0,36,1.0,2.0,2.0,3,,6.0,1
4107,1,1.0,76,0.0,3.0,0.0,3,1.0,6.0,4
4108,1,1.0,35,1.0,1.0,9.0,2,2.0,6.0,3
4109,1,1.0,35,1.0,1.0,8.0,3,4.0,7.0,1
4110,0,1.0,48,0.0,5.0,4.0,3,1.0,4.0,4
4111,1,0.0,23,0.0,2.0,0.0,3,3.0,2.0,4
4112,0,1.0,42,1.0,1.0,5.0,3,1.0,6.0,1
4113,1,1.0,41,1.0,1.0,0.0,1,3.0,6.0,3
4114,1,1.0,29,0.0,7.0,,1,3.0,6.0,4
4115,1,1.0,36,1.0,1.0,0.0,2,2.0,6.0,3
4116,1,1.0,60,1.0,3.0,0.0,3,2.0,3.0,1
4117,0,1.0,46,1.0,1.0,1.0,2,3.0,6.0,3
4118,0,0.0,31,0.0,,,3,1.0,7.0,3
4119,0,0.0,20,0.0,2.0,8.0,3,4.0,2.0,4
4120,0,0.0,31,0.0,2.0,0.0,3,4.0,6.0,3
4121,1,0.0,26,0.0,5.0,0.0,3,2.0,6.0,4
4122,1,1.0,28,0.0,1.0,1.0,3,2.0,6.0,1
4123,0,0.0,18,0.0,2.0,7.0,3,6.0,6.0,4
4124,0,0.0,30,0.0,2.0,7.0,3,6.0,4.0,3
4125,0,0.0,39,1.0,3.0,11.0,3,1.0,6.0,1
4126,1,1.0,74,1.0,3.0,1.0,2,2.0,6.0,1
4127,0,0.0,52,1.0,1.0,9.0,3,1.0,6.0,3
4128,1,0.0,25,1.0,2.0,,3,2.0,4.0,4
4129,1,1.0,66,1.0,1.0,,2,3.0,6.0,3
4130,1,1.0,55,1.0,7.0,9.0,1,2.0,6.0,3
4131,1,0.0,31,1.0,2.0,0.0,3,4.0,6.0,3
4132,0,0.0,41,1.0,1.0,0.0,3,4.0,2.0,2
4133,1,1.0,59,1.0,1.0,1.0,2,4.0,6.0,2
4134,0,1.0,39,1.0,9.0,8.0,1,2.0,6.0,4
4135,1,,48,1.0,7.0,0.0,3,2.0,1.0,2
4136,1,1.0,79,0.0,6.0,9.0,3,3.0,6.0,4
4137,0,0.0,43,0.0,,,3,,6.0,1
4138,1,0.0,26,0.0,5.0,1.0,3,1.0,6.0,1
4139,0,1.0,88,0.0,6.0,0.0,1,2.0,6.0,2
4140,0,1.0,66,1.0,4.0,0.0,2,3.0,6.0,1
4141,1,1.0,56,1.0,1.0,,2,4.0,6.0,3
4142,1,0.0,26,1.0,3.0,7.0,3,5.0,5.0,4
4143,0,0.0,41,1.0,1.0,1.0,3,1.0,4.0,1
4144,0,1.0,36,0.0,4.0,4.0,1,3.0,7.0,1
4145,0,0.0,38,1.0,4.0,3.0,3,1.0,2.0,2
4146,1,1.0,81,0.0,7.0,0.0,3,1.0,6.0,4
4147,0,0.0,25,0.0,4.0,5.0,3,3.0,4.0,2
4148,1,0.0,42,1.0,1.0,,3,1.0,4.0,1
4149,1,0.0,32,0.0,2.0,0.0,3,5.0,6.0,2
4150,1,0.0,28,1.0,2.0,9.0,3,1.0,6.0,4
4151,1,0.0,29,0.0,3.0,1.0,3,4.0,4.0,1
4152,0,0.0,28,0.0,2.0,7.0,3,4.0,6.0,4
4153,1,0.0,26,1.0,2.0,8.0,3,5.0,6.0,4
4154,1,1.0,47,1.0,3.0,1.0,2,4.0,6.0,3
4155,0,1.0,50,1.0,5.0,1.0,3,2.0,7.0,1
4156,1,1.0,70,1.0,6.0,1.0,3,2.0,6.0,2
4157,0,0.0,38,0.0,4.0,,3,1.0,4.0,1
4158,1,0.0,39,0.0,1.0,1.0,3,1.0,4.0,4
4159,1,1.0,60,1.0,1.0,0.0,2,2.0,6.0,1
4160,1,1.0,63,1.0,3.0,0.0,2,3.0,6.0,3
4161,0,1.0,68,0.0,6.0,1.0,3,2.0,4.0,2
4162,1,1.0,47,1.0,1.0,0.0,3,1.0,6.0,2
4163,1,1.0,40,1.0,1.0,1.0,3,2.0,6.0,2
4164,1,1.0,46,0.0,1.0,1.0,1,3.0,6.0,2
4165,1,1.0,42,1.0,1.0,6.0,3,3.0,6.0,1
4166,0,1.0,48,1.0,1.0,0.0,2,5.0,4.0,2
4167,0,0.0,53,0.0,6.0,1.0,3,3.0,6.0,4
4168,1,1.0,65,1.0,3.0,0.0,2,2.0,6.0,2
4169,1,0.0,26,0.0,5.0,0.0,3,4.0,6.0,1
4170,1,0.0,35,1.0,5.0,0.0,3,1.0,6.0,4
4171,0,0.0,27,1.0,2.0,0.0,3,4.0,6.0,3
4172,0,1.0,86,0.0,6.0,0.0,1,2.0,6.0,3
4173,0,0.0,30,1.0,5.0,1.0,3,4.0,2.0,1
4174,1,1.0,43,0.0,7.0,8.0,3,3.0,6.0,1
4175,0,1.0,38,1.0,1.0,4.0,3,1.0,6.0,2
4176,0,1.0,66,1.0,6.0,1.0,1,2.0,6.0,3
4177,0,1.0,74,1.0,5.0,1.0,3,2.0,6.0,2
4178,1,0.0,25,1.0,2.0,,3,,6.0,4
4179,1,1.0,89,0.0,6.0,0.0,3,1.0,6.0,1
4180,1,0.0,30,1.0,5.0,10.0,3,4.0,6.0,4
4181,1,1.0,33,0.0,7.0,0.0,1,5.0,3.0,4
4182,0,1.0,37,1.0,9.0,3.0,1,3.0,6.0,1
4183,1,1.0,69,0.0,6.0,0.0,1,2.0,6.0,3
4184,0,1.0,51,1.0,4.0,6.0,2,2.0,6.0,3
4185,1,0.0,19,0.0,1.0,10.0,3,3.0,6.0,1
4186,1,1.0,45,1.0,3.0,0.0,2,2.0,4.0,2
4187,0,0.0,32,0.0,5.0,0.0,3,5.0,4.0,4
4188,0,0.0,22,0.0,5.0,3.0,3,4.0,2.0,4
4189,0,0.0,26,0.0,4.0,1.0,3,6.0,6.0,1
4190,0,1.0,43,1.0,1.0,0.0,1,3.0,6.0,2
4191,1,0.0,19,0.0,2.0,7.0,3,2.0,6.0,4
4192,1,1.0,48,1.0,1.0,1.0,2,3.0,6.0,3
4193,0,1.0,61,1.0,5.0,1.0,2,2.0,6.0,2
4194,0,0.0,20,0.0,8.0,1.0,3,2.0,3.0,4
4195,1,0.0,22,0.0,2.0,0.0,3,4.0,6.0,4
4196,0,0.0,31,1.0,3.0,9.0,3,3.0,7.0,4
4197,1,0.0,25,1.0,1.0,9.0,3,3.0,6.0,1
4198,1,1.0,41,1.0,2.0,8.0,3,3.0,6.0,3
4199,1,1.0,36,1.0,7.0,9.0,1,3.0,6.0,3
4200,1,1.0,48,1.0,1.0,1.0,1,5.0,2.0,3
4201,1,0.0,27,0.0,1.0,1.0,3,1.0,6.0,2
4202,1,0.0,35,1.0,6.0,1.0,3,1.0,4.0,4
4203,0,1.0,39,1.0,5.0,0.0,2,3.0,6.0,3
4204,1,1.0,38,0.0,7.0,0.0,2,3.0,6.0,1
4205,0,1.0,57,1.0,1.0,7.0,2,3.0,6.0,3
4206,1,0.0,38,1.0,1.0,1.0,3,1.0,6.0,1
4207,1,1.0,80,0.0,1.0,1.0,3,2.0,6.0,1
4208,1,1.0,57,1.0,3.0,,2,2.0,6.0,3
4209,1,1.0,61,1.0,3.0,9.0,2,2.0,6.0,3
4210,1,0.0,29,1.0,2.0,5.0,3,4.0,2.0,4
4211,0,0.0,23,0.0,2.0,1.0,3,4.0,6.0,4
4212,0,1.0,83,0.0,6.0,1.0,3,1.0,6.0,4
4213,1,1.0,37,1.0,3.0,0.0,2,3.0,6.0,2
4214,1,1.0,35,0.0,1.0,0.0,3,6.0,4.0,3
4215,1,1.0,41,1.0,5.0,9.0,2,2.0,6.0,2
4216,0,1.0,38,1.0,1.0,,2,2.0,6.0,2
4217,1,1.0,81,0.0,3.0,1.0,3,1.0,6.0,1
4218,0,1.0,58,1.0,9.0,2.0,3,1.0,6.0,3
4219,0,0.0,38,0.0,4.0,8.0,3,1.0,4.0,1
4220,1,1.0,18,0.0,5.0,10.0,3,2.0,6.0,4
4221,1,0.0,37,1.0,1.0,1.0,3,4.0,6.0,2
4222,1,1.0,43,0.0,1.0,4.0,2,2.0,6.0,3
4223,0,0.0,36,1.0,5.0,4.0,3,1.0,2.0,2
4224,0,1.0,76,1.0,6.0,0.0,1,2.0,6.0,1
4225,1,0.0,33,0.0,3.0,14.0,3,1.0,6.0,4
4226,1,1.0,43,0.0,7.0,1.0,1,5.0,4.0,2
4227,1,1.0,47,0.0,7.0,1.0,1,7.0,2.0,4
4228,1,1.0,81,0.0,6.0,8.0,3,2.0,6.0,2
4229,1,0.0,27,1.0,1.0,10.0,3,3.0,6.0,4
4230,1,0.0,29,0.0,3.0,1.0,3,5.0,6.0,4
4231,0,0.0,38,1.0,5.0,4.0,3,3.0,6.0,1
4232,0,0.0,19,,2.0,9.0,3,4.0,3.0,4
4233,1,1.0,37,1.0,7.0,0.0,2,5.0,6.0,2
4234,1,0.0,47,0.0,3.0,1.0,3,1.0,4.0,1
4235,0,0.0,33,1.0,4.0,,3,5.0,7.0,4
4236,1,1.0,51,0.0,3.0,1.0,2,5.0,4.0,4
4237,0,1.0,86,0.0,6.0,1.0,1,2.0,6.0,1
4238,0,1.0,56,1.0,3.0,1.0,2,2.0,6.0,1
4239,1,1.0,59,1.0,1.0,3.0,2,2.0,6.0,2
4240,1,1.0,33,1.0,5.0,0.0,2,2.0,6.0,2
4241,0,0.0,31,0.0,,0.0,3,2.0,3.0,1
4242,0,1.0,71,0.0,1.0,,1,2.0,4.0,2
4243,0,0.0,32,0.0,3.0,3.0,3,6.0,4.0,4
4244,1,1.0,26,0.0,1.0,3.0,3,2.0,6.0,1
4245,1,,89,0.0,6.0,1.0,1,2.0,6.0,4
4246,1,1.0,70,1.0,1.0,1.0,3,2.0,6.0,2
4247,1,1.0,30,0.0,7.0,5.0,1,4.0,6.0,1
4248,1,1.0,37,0.0,7.0,9.0,1,6.0,6.0,4
4249,0,0.0,30,1.0,5.0,0.0,3,9.0,4.0,1
4250,0,0.0,23,0.0,5.0,0.0,3,3.0,6.0,3
4251,0,0.0,42,1.0,1.0,0.0,3,2.0,1.0,2
